ts,Tsurf,Csurf,Tc,Cc,jw,W,Tamb,Camb
381.0,302.33460971939166,2.549205372453284,301.2532329121155,2.55,2.7323066873117474e-09,0.7401435554776551,304.62744999999995,0.0224875
382.0,302.33891707427097,2.5492044774631637,301.25421464501517,2.55,2.731689327301967e-09,0.7401434761783678,304.63623333333334,0.022495
383.0,302.34322881654333,2.5492035835872917,301.25520189269554,2.55,2.731078709179538e-09,0.7401433968971827,304.64501666666666,0.0225025
384.0,302.3475465923705,2.549202691074136,301.25619465944095,2.55,2.730476885778077e-09,0.7401433176332659,304.6538,0.02251
385.0,302.3518689539935,2.5492017996852807,301.25719296404714,2.55,2.7298820604327976e-09,0.740143238386757,304.6625833333333,0.0225175
386.0,302.3561957755248,2.5492009093903345,301.25819681910997,2.55,2.729294080688116e-09,0.7401431591573786,304.67136666666664,0.022525
387.0,302.3605269310765,2.5492000201589073,301.2592062372251,2.55,2.72871279394436e-09,0.7401430799448548,304.68014999999997,0.0225325
388.0,302.364862294761,2.5491991319606067,301.26022123098846,2.55,2.7281380474576424e-09,0.7401430007489084,304.6889333333333,0.02254
389.0,302.3692017406906,2.549198244765046,301.2612418129958,2.55,2.7275696883396454e-09,0.7401429215692631,304.6977166666666,0.0225475
390.0,302.37354628125604,2.549197358724637,301.26226798175065,2.55,2.7270089822656635e-09,0.7401428424062585,304.7065,0.022555
391.0,302.3778954136782,2.5491964737484603,301.26329975451483,2.55,2.726455307221284e-09,0.7401427632594143,304.71528333333333,0.0225625
392.0,302.38224893106866,2.5491955897931167,301.264337144887,2.55,2.7259084095618527e-09,0.7401426841284097,304.72406666666666,0.02257
393.0,302.38660679074934,2.549194706841579,301.26538016443277,2.55,2.7253682402145343e-09,0.7401426050130133,304.73285,0.0225775
394.0,302.39096895004207,2.549193824876822,301.26642882471776,2.55,2.7248347500600317e-09,0.7401425259129935,304.7416333333333,0.022585
395.0,302.3953353662686,2.5491929438818195,301.2674831373077,2.55,2.7243078899337635e-09,0.7401424468281187,304.75041666666664,0.0225925
396.0,302.399706176917,2.5491920638651937,301.268543103761,2.55,2.7237878354754553e-09,0.7401423677584373,304.75919999999996,0.022600000000000002
397.0,302.40408145092806,2.54919118482581,301.2696087294437,2.55,2.7232746769274757e-09,0.7401422887038915,304.7679833333333,0.0226075
398.0,302.40846103581225,2.549190306731008,301.27068003202066,2.55,2.722768228139036e-09,0.7401422096640792,304.7767666666666,0.022615
399.0,302.41284491208245,2.549189429567063,301.27175702176953,2.55,2.7222684688908095e-09,0.7401421306388045,304.78555,0.0226225
400.0,302.4172330602514,2.549188553320251,301.2728397089677,2.55,2.7217753789448544e-09,0.7401420516278723,304.7943333333333,0.02263
401.0,302.42162546083216,2.549187677976847,301.2739281038928,2.55,2.7212889380458016e-09,0.7401419726310867,304.80311666666665,0.0226375
402.0,302.4260220779382,2.5491868035083405,301.2750222240566,2.55,2.7208091053215643e-09,0.740141893648046,304.8119,0.022645000000000002
403.0,302.430422849968,2.5491859298572654,301.2761220958159,2.55,2.720335807508309e-09,0.740141814677952,304.8206833333333,0.022652500000000002
404.0,302.43482785200706,2.549185057088401,301.27722768479055,2.55,2.7198691430309034e-09,0.7401417357217116,304.82946666666663,0.02266
405.0,302.4392370840553,2.5491841852017183,301.27833899098056,2.55,2.7194091160565815e-09,0.7401416567793244,304.83824999999996,0.0226675
406.0,302.4436505461128,2.549183314197185,301.2794560143859,2.55,2.718955730758149e-09,0.740141577850791,304.8470333333333,0.022675
407.0,302.44806823817953,2.5491824440747726,301.2805787550066,2.55,2.7185089913135754e-09,0.7401414989361113,304.85581666666667,0.0226825
408.0,302.4524901602554,2.549181574834452,301.2817072128427,2.55,2.7180689019068142e-09,0.7401414200352847,304.8646,0.022690000000000002
409.0,302.4569132673941,2.549180706119243,301.28284167261864,2.55,2.7176316552020797e-09,0.7401413411410843,304.8733833333333,0.022697500000000002
410.0,302.4613395849778,2.54917983816656,301.2839819449466,2.55,2.7171997885014674e-09,0.7401412622583178,304.88216666666665,0.022705000000000003
411.0,302.4657695835724,2.549178971031542,301.2851279858252,2.55,2.7167738943867564e-09,0.7401411833881013,304.89095,0.0227125
412.0,302.4702032631779,2.549178104714162,301.2862797952545,2.55,2.7163539765549027e-09,0.7401411045304355,304.8997333333333,0.02272
413.0,302.4746406237943,2.5491772392143943,301.28743737323447,2.55,2.7159400387077563e-09,0.7401410256853201,304.9085166666666,0.0227275
414.0,302.4790816654216,2.5491763745322116,301.2886007197651,2.55,2.715532084551084e-09,0.7401409468527551,304.91729999999995,0.022735000000000002
415.0,302.4835263880597,2.549175510667588,301.28976983484637,2.55,2.7151301177953333e-09,0.7401408680327407,304.9260833333333,0.022742500000000002
416.0,302.4879747917088,2.5491746476204975,301.2909447184784,2.55,2.714734142155439e-09,0.7401407892252763,304.93486666666666,0.022750000000000003
417.0,302.4924268763687,2.5491737853909138,301.29212537066104,2.55,2.7143441613509872e-09,0.7401407104303629,304.94365,0.0227575
418.0,302.49688264203957,2.5491729239788095,301.29331179139433,2.55,2.7139601791055816e-09,0.7401406316479995,304.9524333333333,0.022765
419.0,302.5013420887213,2.549172063384158,301.2945039806783,2.55,2.7135821991474435e-09,0.7401405528781868,304.96121666666664,0.0227725
420.0,302.5058052164139,2.5491712036069334,301.295701938513,2.55,2.713210225209503e-09,0.7401404741209243,304.96999999999997,0.02278
421.0,302.51022513877734,2.549170348126192,301.29690573156006,2.55,2.712502398182176e-09,0.7401403953788173,304.97501666666665,0.022787833333333334
422.0,302.51458053264537,2.54916949615978,301.2981153932996,2.55,2.7117149820967244e-09,0.7401403166563387,304.9800333333333,0.02279566666666667
423.0,302.51889208413616,2.5491686477304487,301.2993309027919,2.55,2.710873881897116e-09,0.7401402379569249,304.98505,0.0228035
424.0,302.5231746570028,2.5491678025479363,301.30055225281745,2.55,2.709997715879192e-09,0.7401401592828741,304.9900666666666,0.022811333333333336
425.0,302.52743066533975,2.549166960518882,301.3017794438832,2.55,2.709089489170735e-09,0.7401400806346287,304.9950833333333,0.022819166666666668
426.0,302.53166432747287,2.549166121496416,301.30301247935984,2.55,2.7081544754765956e-09,0.7401400020132038,305.0001,0.022827
427.0,302.5358775343094,2.549165285422278,301.3042513600326,2.55,2.7071950304564994e-09,0.7401399234190105,305.00511666666665,0.022834833333333335
428.0,302.5400728043234,2.5491644522048533,301.3054960893257,2.55,2.706214300342044e-09,0.7401398448528691,305.01013333333333,0.022842666666666667
429.0,302.5442530040899,2.5491636217459632,301.30674667009055,2.55,2.7052158717980056e-09,0.7401397663155945,305.01514999999995,0.022850500000000003
430.0,302.54841691919563,2.549162794071096,301.3080031035917,2.55,2.70419820559786e-09,0.7401396878072529,305.0201666666666,0.022858333333333335
431.0,302.5525671421928,2.549161969092503,301.30926539224754,2.55,2.703164547113049e-09,0.7401396093285536,305.0251833333333,0.022866166666666667
432.0,302.556705643786,2.5491611467405217,301.3105335383471,2.55,2.702117362787848e-09,0.740139530880111,305.0302,0.022874000000000002
433.0,302.5608323807433,2.549160327003631,301.3118075433893,2.55,2.70105658835072e-09,0.7401394524622268,305.03521666666666,0.022881833333333334
434.0,302.5649471101023,2.5491595098760698,301.3130874087902,2.55,2.6999819082401704e-09,0.740139374075171,305.04023333333333,0.02288966666666667
435.0,302.5690518845148,2.549158695285853,301.3143731369179,2.55,2.6988958952227137e-09,0.7401392957195717,305.04524999999995,0.0228975
436.0,302.5731474391427,2.5491578831994124,301.3156647293851,2.55,2.697799466243955e-09,0.7401392173958306,305.05026666666663,0.022905333333333333
437.0,302.57723246497903,2.549157073644989,301.31696218556056,2.55,2.696690965778267e-09,0.7401391391038956,305.0552833333333,0.02291316666666667
438.0,302.58130851988676,2.549156266564135,301.31826550796023,2.55,2.6955723466292518e-09,0.7401390608443512,305.0603,0.022921
439.0,302.5853761729309,2.5491554619282963,301.3195746980146,2.55,2.69444431806026e-09,0.7401389826175633,305.06531666666666,0.022928833333333336
440.0,302.58943520290455,2.549154659735322,301.32088975488335,2.55,2.693306594500025e-09,0.7401389044236003,305.07033333333334,0.022936666666666668
441.0,302.59348602695536,2.54915385996173,301.3222106795604,2.55,2.6921596944404768e-09,0.7401388262627703,305.07534999999996,0.0229445
442.0,302.59752916320343,2.5491530625806593,301.3235374733298,2.55,2.691004264102514e-09,0.7401387481354194,305.08036666666663,0.022952333333333335
443.0,302.60156473316937,2.5491522675797924,301.3248701352342,2.55,2.6898404503876983e-09,0.7401386700416772,305.0853833333333,0.022960166666666667
444.0,302.6055927757874,2.549151474949989,301.326208663722,2.55,2.6886682962213412e-09,0.7401385919816195,305.0904,0.022968000000000002
445.0,302.60961389255976,2.5491506846604555,301.3275530612887,2.55,2.6874885539991206e-09,0.7401385139556836,305.09541666666667,0.022975833333333334
446.0,302.61362840806333,2.5491498966910537,301.32890332843755,2.55,2.6863016275054327e-09,0.7401384359641299,305.1004333333333,0.022983666666666666
447.0,302.6176366468751,2.5491491110216398,301.3302594656719,2.55,2.6851079208940973e-09,0.7401383580072172,305.10544999999996,0.0229915
448.0,302.62163893357183,2.5491483276320697,301.3316214734949,2.55,2.683907838685029e-09,0.7401382800852052,305.11046666666664,0.022999333333333333
449.0,302.6256348471214,2.549147546529963,301.33298934694295,2.55,2.682700844689914e-09,0.74013820219791,305.1154833333333,0.02300716666666667
450.0,302.62962477685124,2.549146767692762,301.33436308699396,2.55,2.6814874252836626e-09,0.7401381243456292,305.1205,0.023015
451.0,302.6336091596201,2.5491459910961387,301.3357426949746,2.55,2.6802681272963366e-09,0.7401380465286896,305.12551666666667,0.023022833333333333
452.0,302.6375882433056,2.5491452167227955,301.33712817082574,2.55,2.679043259365518e-09,0.740137968747305,305.1305333333333,0.023030666666666668
453.0,302.6415622757853,2.549144444555437,301.3385195144884,2.55,2.6778131304072553e-09,0.7401378910016894,305.13554999999997,0.0230385
454.0,302.6455314293316,2.549143674579592,301.33991672530243,2.55,2.676577954084344e-09,0.7401378132920117,305.14056666666664,0.023046333333333335
455.0,302.64949505127,2.549142906811631,301.3413197960516,2.55,2.675336901675873e-09,0.7401377356179507,305.1455833333333,0.023054166666666667
456.0,302.65345386736436,2.5491421412163886,301.3427287304749,2.55,2.674090886211336e-09,0.7401376579800045,305.1506,0.023062
457.0,302.6574080517112,2.549141377779322,301.3441435279268,2.55,2.672840124015868e-09,0.7401375803783428,305.1556166666667,0.023069833333333335
458.0,302.6613577784067,2.5491406164858867,301.3455641877618,2.55,2.6715848316083007e-09,0.7401375028131361,305.1606333333333,0.023077666666666666
459.0,302.6653032215472,2.5491398573215376,301.34699070933453,2.55,2.670325225701775e-09,0.7401374252845543,305.16564999999997,0.023085500000000002
460.0,302.669244308262,2.5491391002816117,301.34842308938113,2.55,2.6690612107488326e-09,0.7401373477925958,305.17066666666665,0.023093333333333334
461.0,302.6731809226595,2.54913834536317,301.3498613241819,2.55,2.6677926366846933e-09,0.7401372703372286,305.1756833333333,0.023101166666666666
462.0,302.67711343755866,2.549137592543711,301.35130541519806,2.55,2.66651997188625e-09,0.7401371929187619,305.1807,0.023109
463.0,302.68104197937475,2.5491368418105944,301.35275536127864,2.55,2.665243373197709e-09,0.740137115537332,305.1857166666666,0.023116833333333333
464.0,302.68496667452297,2.549136093151178,301.35421116127276,2.55,2.6639629976031917e-09,0.7401370381930757,305.1907333333333,0.02312466666666667
465.0,302.6888876494186,2.5491353465528217,301.35567281402933,2.55,2.6626790022269057e-09,0.74013696088613,305.19575,0.0231325
466.0,302.6928045729672,2.5491346020243606,301.3571403100338,2.55,2.6613909647847156e-09,0.7401368836161963,305.20076666666665,0.023140333333333332
467.0,302.69671772784517,2.5491338595458153,301.3586136509918,2.55,2.6600992402915107e-09,0.7401368063835596,305.20578333333333,0.023148166666666668
468.0,302.7006273348878,2.5491331191001105,301.3600928374784,2.55,2.6588041057015178e-09,0.7401367291884472,305.21079999999995,0.023156
469.0,302.70453350141366,2.5491323806754966,301.36157786799356,2.55,2.657505694321932e-09,0.7401366520309781,305.2158166666666,0.023163833333333335
470.0,302.7084363347412,2.5491316442602248,301.3630687410372,2.55,2.65620413957775e-09,0.7401365749112705,305.2208333333333,0.023171666666666667
471.0,302.7123359421889,2.549130909842545,301.3645654551092,2.55,2.6548995750117988e-09,0.7401364978294435,305.22585,0.0231795
472.0,302.7162324310753,2.5491301774107074,301.3660680087095,2.55,2.6535921342852124e-09,0.7401364207856156,305.23086666666666,0.023187333333333334
473.0,302.72012590871884,2.549129446952958,301.36757640033795,2.55,2.652281951176341e-09,0.7401363437799057,305.23588333333333,0.023195166666666666
474.0,302.7240164824381,2.5491287184575446,301.36909062849463,2.55,2.650969159581523e-09,0.7401362668124323,305.2409,0.023203
475.0,302.72790397391014,2.5491279919268397,301.37061068522604,2.55,2.649653530985496e-09,0.740136189883015,305.24591666666663,0.023210833333333333
476.0,302.73178848314086,2.5491272673494523,301.3721365688669,2.55,2.6483351900038198e-09,0.7401361129917648,305.2509333333333,0.023218666666666665
477.0,302.73567016939774,2.549126544711058,301.37366827909074,2.55,2.6470143366062432e-09,0.7401360361388546,305.25595,0.0232265
478.0,302.73954910615697,2.549125824001578,301.375205813633,2.55,2.645691061982225e-09,0.7401359593243682,305.26096666666666,0.023234333333333333
479.0,302.7434253668948,2.549125105210929,301.37674917022895,2.55,2.6443654574020925e-09,0.7401358825483882,305.26598333333334,0.023242166666666668
480.0,302.7473115038439,2.5491243885336514,301.37829834605503,2.55,2.6430534756619994e-09,0.7401358058122596,305.27099999999996,0.02325
481.0,302.7512726702966,2.549123679622885,301.3798533359314,2.55,2.641193987819279e-09,0.7401357291226428,305.28114999999997,0.023258666666666667
482.0,302.7553066593992,2.549122973941098,301.38141413701976,2.55,2.639428230824922e-09,0.7401356524814352,305.2913,0.023267333333333334
483.0,302.7594098115056,2.549122271512731,301.3829807462841,2.55,2.6377516127216615e-09,0.7401355758908181,305.30145,0.023275999999999998
484.0,302.7635582322364,2.5491215714857196,301.3845531609414,2.55,2.6361337908644974e-09,0.7401354993483669,305.3116,0.023284666666666665
485.0,302.7677465116019,2.5491208735580857,301.386131377819,2.55,2.6345679190424906e-09,0.7401354228535815,305.32174999999995,0.023293333333333333
486.0,302.7719651999125,2.5491201771961887,301.3877153936767,2.55,2.633042001914265e-09,0.7401353464038738,305.33189999999996,0.023302
487.0,302.776214828881,2.5491194824120473,301.38930520469864,2.55,2.6315567437585395e-09,0.7401352699981192,305.34205,0.023310666666666667
488.0,302.7804877552087,2.549118788835628,301.3909008075866,2.55,2.6301024375115164e-09,0.7401351936347317,305.3522,0.023319333333333334
489.0,302.78478561802166,2.5491180965514584,301.3925021981939,2.55,2.6286811927073772e-09,0.7401351173130807,305.36235,0.023328
490.0,302.78910543655604,2.5491174054102936,301.3941093728278,2.55,2.627289233878957e-09,0.7401350410319474,305.3725,0.023336666666666665
491.0,302.7934470081394,2.5491167153888696,301.39572232715886,2.55,2.6259263228992664e-09,0.7401349647907174,305.38264999999996,0.023345333333333333
492.0,302.7978093046366,2.549116026428906,301.39734105711074,2.55,2.6245911691683774e-09,0.7401348885885511,305.39279999999997,0.023354
493.0,302.80219132433325,2.5491153384659135,301.39896555814863,2.55,2.623282514555811e-09,0.7401348124247314,305.40295,0.023362666666666667
494.0,302.80659221398565,2.5491146514442082,301.40059582583143,2.55,2.621999289177021e-09,0.7401347362985405,305.4131,0.023371333333333334
495.0,302.8110113208008,2.5491139653235484,301.40223185461514,2.55,2.620740677963293e-09,0.7401346602093494,305.42325,0.023379999999999998
496.0,302.8154478034543,2.549113280050965,301.4038736398519,2.55,2.6195056244914556e-09,0.7401345841564425,305.4334,0.023388666666666665
497.0,302.8199007219371,2.5491125955677747,301.4055211772883,2.55,2.6182929453864326e-09,0.7401345081390577,305.44354999999996,0.023397333333333332
498.0,302.82436922480065,2.5491119118204377,301.4071744623169,2.55,2.617101569238081e-09,0.7401344321564753,305.45369999999997,0.023406
499.0,302.8288534322409,2.5491112288097293,301.40883348788606,2.55,2.6159316645511684e-09,0.7401343562082711,305.46385,0.023414666666666667
500.0,302.83335283470495,2.5491105465012245,301.41049824852826,2.55,2.6147825955630643e-09,0.7401342802938284,305.474,0.023423333333333334
501.0,302.8378664631939,2.5491098648348274,301.41216873993176,2.55,2.6136531388523315e-09,0.7401342044123921,305.48415,0.023432
502.0,302.8423936755229,2.549109183768712,301.41384495696275,2.55,2.612542487515221e-09,0.7401341285633054,305.49429999999995,0.023440666666666665
503.0,302.8469347324462,2.549108503310338,301.415526891507,2.55,2.6114509881955073e-09,0.7401340527462311,305.50444999999996,0.023449333333333332
504.0,302.85148943091866,2.549107823441852,301.41721453698136,2.55,2.610378394844623e-09,0.7401339769606684,305.5146,0.023458
505.0,302.8560569762116,2.549107144113111,301.41890788875537,2.55,2.609323704407873e-09,0.7401339012059067,305.52475,0.023466666666666667
506.0,302.8606369357575,2.549106465293743,301.42060694100337,2.55,2.6082863761867246e-09,0.740133825481364,305.5349,0.023475333333333334
507.0,302.8652293974419,2.549105786981351,301.4223116849268,2.55,2.6072665349799266e-09,0.7401337497866947,305.54504999999995,0.023484
508.0,302.8698342612015,2.5491051091634347,301.4240221128009,2.55,2.606264065162178e-09,0.7401336741214684,305.55519999999996,0.023492666666666665
509.0,302.8744509783737,2.5491044318033875,301.425738219463,2.55,2.6052782766570138e-09,0.7401335984850497,305.56534999999997,0.023501333333333332
510.0,302.8790792471708,2.5491037548778754,301.42745999834045,2.55,2.604308794872842e-09,0.740133522876916,305.5755,0.02351
511.0,302.8837192225077,2.5491030783877235,301.4291874372571,2.55,2.6033558298879293e-09,0.7401334472968262,305.58565,0.023518666666666667
512.0,302.8883708004326,2.5491024023200604,301.430920527213,2.5499999999999994,2.602419260327929e-09,0.7401333717443798,305.5958,0.023527333333333334
513.0,302.8930334360352,2.549101726638698,301.43265926461834,2.5499999999999994,2.6014983995636813e-09,0.7401332962189037,305.60595,0.023536
514.0,302.8977068780927,2.5491010513229826,301.4344036422801,2.5499999999999994,2.6005929367796468e-09,0.7401332207199066,305.61609999999996,0.023544666666666665
515.0,302.90239087538225,2.5491003763522624,301.4361536530051,2.5499999999999994,2.5997025608593375e-09,0.7401331452468973,305.62624999999997,0.023553333333333332
516.0,302.90708517668105,2.549099701705889,301.4379092896002,2.5499999999999994,2.5988269603817392e-09,0.7401330697993836,305.6364,0.023562
517.0,302.9117895307663,2.5490990273632157,301.43967054487246,2.5499999999999994,2.5979658236205653e-09,0.7401329943768745,305.64655,0.023570666666666667
518.0,302.9165047363534,2.5490983533605744,301.4414373938775,2.5499999999999994,2.597120185944615e-09,0.7401329189795969,305.6567,0.023579333333333334
519.0,302.92122997702216,2.5490976796466445,301.44320983897796,2.5499999999999994,2.5962890105474673e-09,0.7401328436066723,305.66684999999995,0.023587999999999998
520.0,302.9259650367111,2.5490970062026914,301.4449878723863,2.5499999999999994,2.5954720304097345e-09,0.7401327682576336,305.67699999999996,0.023596666666666665
521.0,302.9307097249797,2.549096333011371,301.44677148588187,2.5499999999999994,2.594669011154324e-09,0.7401326929320302,305.68715,0.023605333333333332
522.0,302.93546385138745,2.5490956600553414,301.4485606712438,2.5499999999999994,2.5938797181725175e-09,0.7401326176294128,305.6973,0.023614
523.0,302.9402272254939,2.549094987317262,301.45035542025136,2.5499999999999994,2.59310391662291e-09,0.7401325423493312,305.70745,0.023622666666666667
524.0,302.944999980693,2.549094314798003,301.4521557175527,2.5499999999999994,2.5923417876713787e-09,0.7401324670915759,305.71759999999995,0.023631333333333334
525.0,302.9497823781292,2.5490936425056185,301.4539615449829,2.5499999999999994,2.591593676934811e-09,0.7401323918560311,305.72774999999996,0.02364
526.0,302.9545738747173,2.5490929704029384,301.4557729020866,2.5499999999999994,2.590858896144871e-09,0.7401323166419859,305.73789999999997,0.023648666666666665
527.0,302.95937433305846,2.5490922984756086,301.45758977947514,2.5499999999999994,2.590137278181645e-09,0.7401322414490291,305.74805,0.023657333333333332
528.0,302.9641836157539,2.5490916267092762,301.45941216775975,2.549999999999999,2.589428655759593e-09,0.7401321662767509,305.7582,0.023666
529.0,302.96900158540456,2.5490909550895884,301.46124005755166,2.549999999999999,2.588732861426965e-09,0.7401320911247403,305.76835,0.023674666666666667
530.0,302.97382810461175,2.5490902836021947,301.46307343946205,2.549999999999999,2.588049727564884e-09,0.7401320159925865,305.77849999999995,0.023683333333333334
531.0,302.97866352183325,2.549089612261315,301.464912289515,2.549999999999999,2.587379712053528e-09,0.7401319408802912,305.78864999999996,0.023692
532.0,302.98350756764023,2.5490889410448343,301.46675660228567,2.549999999999999,2.5867224773696155e-09,0.7401318657873313,305.79879999999997,0.023700666666666665
533.0,302.98836004515704,2.549088269934906,301.4686063701711,2.549999999999999,2.5860777791212623e-09,0.7401317907132459,305.80895,0.023709333333333332
534.0,302.9932208520777,2.549087598919243,301.47046158272883,2.5499999999999985,2.5854454945457404e-09,0.7401317156576542,305.8191,0.023718
535.0,302.9980898860963,2.549086927985564,301.4723222295166,2.5499999999999985,2.5848255007584476e-09,0.7401316406201756,305.82925,0.023726666666666667
536.0,303.0029670449068,2.5490862571215835,301.4741883000919,2.5499999999999985,2.5842176747519344e-09,0.7401315656004287,305.83939999999996,0.023735333333333334
537.0,303.00784861229903,2.5490855863575845,301.476059781649,2.549999999999998,2.583617234218907e-09,0.7401314905981247,305.84954999999997,0.023744
538.0,303.012720304347,2.5490849158483764,301.47793665447074,2.549999999999998,2.583005763763263e-09,0.7401314156132418,305.8597,0.023752666666666665
539.0,303.01759045597043,2.549084245482396,301.47981891363276,2.549999999999998,2.582394004897884e-09,0.7401313406451857,305.86985,0.023761333333333332
540.0,303.0224576606892,2.549083575262803,301.4817065478396,2.549999999999998,2.581780141598189e-09,0.7401312656936079,305.88,0.02377
541.0,303.027320512023,2.5490829043142424,301.4835995457961,2.549999999999998,2.581285448585807e-09,0.7401311907581614,305.88786666666664,0.0237785
542.0,303.0321776034915,2.5490822335184697,301.48549789620694,2.549999999999998,2.5807850077712496e-09,0.7401311158384978,305.8957333333333,0.023787
543.0,303.03702701404916,2.549081562970634,301.48740158640385,2.549999999999998,2.580276333572659e-09,0.7401310409348344,305.9036,0.0237955
544.0,303.0418658253482,2.5490808929441036,301.4893106010582,2.549999999999998,2.579755651012244e-09,0.7401309660484843,305.9114666666666,0.023804
545.0,303.04669356020725,2.549080223276067,301.4912249313538,2.549999999999998,2.5792223316364825e-09,0.7401308911780784,305.9193333333333,0.0238125
546.0,303.0515086602295,2.5490795539969193,301.4931445655902,2.549999999999998,2.578674350590032e-09,0.7401308163234365,305.92719999999997,0.023821
547.0,303.05630956701833,2.5490788851370754,301.4950694920667,2.549999999999998,2.57810968090911e-09,0.7401307414843769,305.93506666666667,0.0238295
548.0,303.0610947221771,2.5490782167269597,301.4969996990828,2.549999999999998,2.5775262935345375e-09,0.7401306666607191,305.9429333333333,0.023837999999999998
549.0,303.06586871558585,2.5490775488238437,301.4989351747314,2.549999999999998,2.5769301101065454e-09,0.7401305918530217,305.95079999999996,0.0238465
550.0,303.070645917623,2.5490768815276086,301.5008759067775,2.5499999999999976,2.576339712904563e-09,0.7401305170630201,305.95866666666666,0.023855
551.0,303.07541792279216,2.5490762148387205,301.50282188375013,2.5499999999999976,2.575744227724622e-09,0.7401304422897099,305.9665333333333,0.0238635
552.0,303.08018579496115,2.549075548798979,301.5047730938609,2.5499999999999976,2.575145027191644e-09,0.7401303675332254,305.97439999999995,0.023872
553.0,303.08495059799765,2.5490748834501726,301.50672952532096,2.549999999999997,2.5745434853785607e-09,0.740130292793701,305.98226666666665,0.0238805
554.0,303.08971247885535,2.5490742186679416,301.50869116832246,2.549999999999997,2.5739397888407428e-09,0.7401302180715026,305.9901333333333,0.023889
555.0,303.0944725897378,2.5490735545100653,301.510658010886,2.549999999999997,2.573335428181725e-09,0.7401301433667422,305.998,0.0238975
556.0,303.0992320115284,2.5490728910213916,301.5126300411861,2.5499999999999967,2.5727318030394183e-09,0.74013006867955,306.00586666666663,0.023906
557.0,303.10399167957286,2.549072228220389,301.5146072477119,2.5499999999999967,2.5721301256523886e-09,0.740129994010093,306.01373333333333,0.023914499999999998
558.0,303.10875120903546,2.549071566070425,301.51658962011425,2.5499999999999967,2.5715298974230165e-09,0.7401299193582682,306.0216,0.023923
559.0,303.113508346674,2.549070904456909,301.5185771496882,2.5499999999999963,2.5709281955143573e-09,0.7401298447235899,306.0294666666666,0.023931499999999998
560.0,303.1182654047292,2.5490702434557635,301.520569823711,2.5499999999999963,2.5703280179723008e-09,0.740129770106507,306.0373333333333,0.02394
561.0,303.12302278053596,2.5490695830629964,301.5225676311453,2.5499999999999963,2.5697298806464514e-09,0.7401296955070763,306.04519999999997,0.0239485
562.0,303.12778087142954,2.5490689232746107,301.5245705609534,2.549999999999996,2.569134299926645e-09,0.7401296209253546,306.0530666666666,0.023957
563.0,303.1325382432618,2.5490682640496924,301.52657860649657,2.549999999999996,2.568539414770557e-09,0.7401295463607358,306.0609333333333,0.0239655
564.0,303.13729551899957,2.549067605388796,301.52859175619534,2.5499999999999954,2.567946033814761e-09,0.7401294718133586,306.06879999999995,0.023974
565.0,303.14205310934926,2.549066947288196,301.53060999898014,2.5499999999999954,2.5673546908022314e-09,0.740129397283285,306.07666666666665,0.0239825
566.0,303.14681115998377,2.5490662897388203,301.5326333244178,2.549999999999995,2.5667655756487826e-09,0.7401293227704802,306.0845333333333,0.023991
567.0,303.1515696101119,2.549065632740196,301.5346617246619,2.549999999999994,2.5661786102262634e-09,0.7401292482747971,306.0924,0.0239995
568.0,303.1563281953442,2.5490649763003272,301.53669519441655,2.549999999999994,2.5655934517366586e-09,0.7401291737959769,306.10026666666664,0.024007999999999998
569.0,303.16108731221146,2.5490643203996948,301.5387337201059,2.5499999999999936,2.565010616151614e-09,0.7401290993341224,306.1081333333333,0.0240165
570.0,303.1658470539092,2.5490636650314134,301.5407772919543,2.549999999999993,2.564430225574485e-09,0.7401290248891711,306.116,0.024024999999999998
571.0,303.170607513633,2.5490630101885907,301.54282590018613,2.549999999999993,2.5638524022362356e-09,0.74012895046106,306.12386666666663,0.0240335
572.0,303.1753687845784,2.549062355864338,301.5448795350257,2.5499999999999927,2.5632772684947347e-09,0.7401288760497257,306.13173333333333,0.024042
573.0,303.1801308014919,2.5490617020660116,301.5469381953041,2.5499999999999927,2.562704740717833e-09,0.7401288016549898,306.1396,0.0240505
574.0,303.1848936558217,2.5490610487868786,301.54900187134064,2.5499999999999923,2.5621349390833795e-09,0.7401287272767879,306.1474666666667,0.024059
575.0,303.1896574721837,2.5490603960172216,301.55107055165297,2.5499999999999923,2.5615680270633905e-09,0.74012865291508,306.1553333333333,0.0240675
576.0,303.1944223262315,2.549059743751724,301.5531442274182,2.549999999999992,2.5610041045581314e-09,0.7401285785697902,306.16319999999996,0.024076
577.0,303.199188293619,2.5490590919850717,301.5552228898136,2.549999999999992,2.560443271572127e-09,0.7401285042408429,306.17106666666666,0.0240845
578.0,303.2039554337749,2.549058440711951,301.55730653107406,2.5499999999999914,2.5598856070675885e-09,0.7401284299281526,306.1789333333333,0.024093
579.0,303.20872361219,2.5490577899271045,301.5593951560779,2.549999999999991,2.559330937259019e-09,0.740128355631524,306.18679999999995,0.024101499999999998
580.0,303.21349301515033,2.5490571396251838,301.56148874878994,2.5499999999999905,2.558779506496819e-09,0.7401282813509438,306.19466666666665,0.02411
581.0,303.21826370106913,2.5490564898008756,301.5635873015113,2.5499999999999905,2.558231392596416e-09,0.7401282070863265,306.2025333333333,0.0241185
582.0,303.2230357283596,2.549055840448866,301.5656908065431,2.54999999999999,2.5576866734543484e-09,0.740128132837587,306.2104,0.024127
583.0,303.22780915543484,2.5490551915638413,301.56779925618656,2.5499999999999896,2.557145427048099e-09,0.740128058604639,306.21826666666664,0.0241355
