audit_ok,clear_ratio,cleared,complete_proof,completion_kind,error,exit_per_source_s,exit_s,full_clear,index,last_clear_per_source_s,last_clear_s,n_clear_failure,n_clear_success,n_measure,n_rejected,n_sources,n_switch,policy,scenario,seed,split,status,t_clear_s,t_measure_s,t_switch_s,t_travel_s,tail_s,trace_file,travel_m,wall_s,wall_within_1200s
True,1.0,12,,field,,426.675793270789,5120.109519249468,True,13,291.60488046719917,3499.25856560639,0,12,205,0,12,197,field,annulus,2026192461,main,ok,60.0,1025.0,197.0,3838.109519249462,1620.8509536430774,traces/main_annulus_013_2026192461_field.json,19190.54759624731,0.03596997261047363,True
True,1.0,12,True,continuous_cell,,246.50127152826175,2958.015258339141,True,13,246.50127152826175,2958.015258339141,1,12,133,0,12,127,joint,annulus,2026192461,main,ok,63.0,665.0,127.0,2103.0152583391405,0.0,traces/main_annulus_013_2026192461_joint.json,10515.076291695703,0.5473830699920654,True
True,1.0,12,,sweep,,329.19894344674685,3950.3873213609622,True,13,329.19894344674685,3950.3873213609622,0,12,144,0,12,143,sweep,annulus,2026192461,main,ok,60.0,720.0,143.0,3027.387321360963,0.0,traces/main_annulus_013_2026192461_sweep.json,15136.936606804815,0.049549102783203125,True
True,1.0,12,True,tour,,394.6276630000197,4735.531956000236,True,13,394.6276630000197,4735.531956000236,7,12,188,0,12,184,tour,annulus,2026192461,main,ok,81.0,940.0,184.0,3530.5319560002354,0.0,traces/main_annulus_013_2026192461_tour.json,17652.659780001177,0.11081814765930176,True
True,1.0,12,True,continuous_cell,,320.6950519212281,3848.3406230547375,True,14,320.6950519212281,3848.3406230547375,2,12,159,0,12,152,adaptive,annulus,2026192558,main,ok,66.0,795.0,152.0,2835.340623054737,0.0,traces/main_annulus_014_2026192558_adaptive.json,14176.703115273685,0.16357898712158203,True
True,1.0,12,,field,,396.0117387928146,4752.140865513775,True,14,288.6770468766202,3464.1245625194424,0,12,205,0,12,196,field,annulus,2026192558,main,ok,60.0,1025.0,196.0,3471.140865513772,1288.0163029943324,traces/main_annulus_014_2026192558_field.json,17355.70432756886,0.04063701629638672,True
True,1.0,12,True,continuous_cell,,282.56066089945335,3390.7279307934405,True,14,272.87608094056696,3274.5129712868033,2,12,150,0,12,143,joint,annulus,2026192558,main,ok,66.0,750.0,143.0,2431.7279307934405,116.21495950663711,traces/main_annulus_014_2026192558_joint.json,12158.639653967202,0.5706102848052979,True
True,0.9166666666666666,11,,sweep,,371.4621153102846,4086.0832684131306,False,14,371.4621153102846,4086.0832684131306,0,11,154,0,12,152,sweep,annulus,2026192558,main,ok,55.0,770.0,152.0,3109.083268413131,0.0,traces/main_annulus_014_2026192558_sweep.json,15545.416342065655,0.028330087661743164,True
True,1.0,12,True,tour,,382.5449809736047,4590.539771683257,True,14,382.5449809736047,4590.539771683257,1,12,227,0,12,226,tour,annulus,2026192558,main,ok,63.0,1135.0,226.0,3166.5397716832576,0.0,traces/main_annulus_014_2026192558_tour.json,15832.698858416288,0.08591723442077637,True
True,1.0,12,True,continuous_cell,,321.0497130575848,3852.596556691018,True,15,321.0497130575848,3852.596556691018,2,12,189,0,12,185,adaptive,annulus,2026192655,main,ok,66.0,945.0,185.0,2656.596556691018,0.0,traces/main_annulus_015_2026192655_adaptive.json,13282.98278345509,0.1599559783935547,True
True,1.0,12,,field,,420.18817353561553,5042.258082427386,True,15,325.99283971742784,3911.914076609134,0,12,227,0,12,217,field,annulus,2026192655,main,ok,60.0,1135.0,217.0,3630.2580824273828,1130.3440058182523,traces/main_annulus_015_2026192655_field.json,18151.290412136914,0.034004926681518555,True
True,1.0,12,True,continuous_cell,,315.846046448982,3790.1525573877843,True,15,315.846046448982,3790.1525573877843,2,12,167,0,12,155,joint,annulus,2026192655,main,ok,66.0,835.0,155.0,2734.1525573877843,0.0,traces/main_annulus_015_2026192655_joint.json,13670.762786938922,0.4619290828704834,True
True,1.0,12,,sweep,,422.1124553471108,5065.34946416533,True,15,422.1124553471108,5065.34946416533,0,12,179,0,12,174,sweep,annulus,2026192655,main,ok,60.0,895.0,174.0,3936.3494641653297,0.0,traces/main_annulus_015_2026192655_sweep.json,19681.74732082665,0.04199099540710449,True
True,1.0,12,True,tour,,385.7926197193733,4629.51143663248,True,15,385.7926197193733,4629.51143663248,3,12,218,0,12,216,tour,annulus,2026192655,main,ok,69.0,1090.0,216.0,3254.5114366324806,0.0,traces/main_annulus_015_2026192655_tour.json,16272.557183162404,0.0823817253112793,True
True,1.0,12,True,continuous_cell,,293.9395128891197,3527.274154669437,True,16,293.9395128891197,3527.274154669437,1,12,184,0,12,183,adaptive,annulus,2026192752,main,ok,63.0,920.0,183.0,2361.2741546694374,0.0,traces/main_annulus_016_2026192752_adaptive.json,11806.370773347187,0.1923079490661621,True
True,1.0,12,,field,,410.0286769533486,4920.3441234401835,True,16,303.2615163535585,3639.1381962427017,1,12,205,0,12,200,field,annulus,2026192752,main,ok,63.0,1025.0,200.0,3632.34412344018,1281.2059271974817,traces/main_annulus_016_2026192752_field.json,18161.7206172009,0.03489375114440918,True
True,1.0,12,True,continuous_cell,,271.5865500331008,3259.03860039721,True,16,266.52914405844706,3198.3497287013647,0,12,147,0,12,138,joint,annulus,2026192752,main,ok,60.0,735.0,138.0,2326.03860039721,60.68887169584514,traces/main_annulus_016_2026192752_joint.json,11630.19300198605,0.43686413764953613,True
True,1.0,12,,sweep,,385.0791545263717,4620.949854316461,True,16,385.0791545263717,4620.949854316461,0,12,146,0,12,141,sweep,annulus,2026192752,main,ok,60.0,730.0,141.0,3689.949854316462,0.0,traces/main_annulus_016_2026192752_sweep.json,18449.74927158231,0.03837895393371582,True
True,1.0,12,True,tour,,369.3865143757517,4432.6381725090205,True,16,369.3865143757517,4432.6381725090205,9,12,179,0,12,178,tour,annulus,2026192752,main,ok,87.0,895.0,178.0,3272.6381725090205,0.0,traces/main_annulus_016_2026192752_tour.json,16363.190862545101,0.10351896286010742,True
True,1.0,12,True,continuous_cell,,268.7200093796498,3224.6401125557977,True,17,260.14662394750763,3121.7594873700914,1,12,201,0,12,198,adaptive,annulus,2026192849,main,ok,63.0,1005.0,198.0,1958.6401125557975,102.88062518570632,traces/main_annulus_017_2026192849_adaptive.json,9793.200562778988,0.25863194465637207,True
True,1.0,12,,field,,442.1522986728625,5305.82758407435,True,17,304.9453090283006,3659.343708339607,2,12,219,0,12,211,field,annulus,2026192849,main,ok,66.0,1095.0,211.0,3933.827584074346,1646.483875734743,traces/main_annulus_017_2026192849_field.json,19669.13792037173,0.0436711311340332,True
True,1.0,12,True,continuous_cell,,241.48815230306252,2897.8578276367502,True,17,237.48815230306252,2849.8578276367502,3,12,130,0,12,118,joint,annulus,2026192849,main,ok,69.0,650.0,118.0,2060.8578276367502,48.0,traces/main_annulus_017_2026192849_joint.json,10304.28913818375,0.48342227935791016,True
True,1.0,12,,sweep,,324.8877096651776,3898.6525159821313,True,17,324.8877096651776,3898.6525159821313,0,12,132,0,12,131,sweep,annulus,2026192849,main,ok,60.0,660.0,131.0,3047.6525159821317,0.0,traces/main_annulus_017_2026192849_sweep.json,15238.262579910659,0.04753613471984863,True
True,1.0,12,True,tour,,333.0557476779152,3996.668972134982,True,17,333.0557476779152,3996.668972134982,14,12,200,0,12,198,tour,annulus,2026192849,main,ok,102.0,1000.0,198.0,2696.6689721349803,0.0,traces/main_annulus_017_2026192849_tour.json,13483.3448606749,0.09306192398071289,True
True,1.0,12,True,continuous_cell,,328.122717546009,3937.4726105521086,True,18,328.122717546009,3937.4726105521086,0,12,189,0,12,187,adaptive,annulus,2026192946,main,ok,60.0,945.0,187.0,2745.4726105521086,0.0,traces/main_annulus_018_2026192946_adaptive.json,13727.363052760542,0.26272106170654297,True
True,1.0,12,,field,,442.8970713581528,5314.764856297834,True,18,294.0873231265035,3529.0478775180422,2,12,195,0,12,188,field,annulus,2026192946,main,ok,66.0,975.0,188.0,4085.7648562978293,1785.7169787797916,traces/main_annulus_018_2026192946_field.json,20428.824281489146,0.039771080017089844,True
True,1.0,12,True,continuous_cell,,239.24744738643957,2870.969368637275,True,18,239.24744738643957,2870.969368637275,1,12,119,0,12,112,joint,annulus,2026192946,main,ok,63.0,595.0,112.0,2100.9693686372757,0.0,traces/main_annulus_018_2026192946_joint.json,10504.846843186378,0.44593191146850586,True
True,1.0,12,,sweep,,348.13105726847243,4177.572687221669,True,18,348.13105726847243,4177.572687221669,0,12,133,0,12,132,sweep,annulus,2026192946,main,ok,60.0,665.0,132.0,3320.572687221668,0.0,traces/main_annulus_018_2026192946_sweep.json,16602.86343610834,0.04128527641296387,True
True,1.0,12,True,tour,,362.91114027336215,4354.933683280346,True,18,362.91114027336215,4354.933683280346,3,12,226,0,12,225,tour,annulus,2026192946,main,ok,69.0,1130.0,225.0,2930.933683280346,0.0,traces/main_annulus_018_2026192946_tour.json,14654.66841640173,0.11191010475158691,True
True,1.0,12,True,continuous_cell,,291.6844562008185,3500.213474409822,True,19,291.6844562008185,3500.213474409822,3,12,147,0,12,141,adaptive,annulus,2026193043,main,ok,69.0,735.0,141.0,2555.213474409822,0.0,traces/main_annulus_019_2026193043_adaptive.json,12776.06737204911,0.18576574325561523,True
True,1.0,12,,field,,441.3857354542412,5296.6288254508945,True,19,319.9619535401548,3839.5434424818577,1,12,208,0,12,199,field,annulus,2026193043,main,ok,63.0,1040.0,199.0,3994.628825450892,1457.0853829690368,traces/main_annulus_019_2026193043_field.json,19973.144127254458,0.04004979133605957,True
True,1.0,12,True,continuous_cell,,257.1148317923777,3085.3779815085322,True,19,257.1148317923777,3085.3779815085322,2,12,137,0,12,127,joint,annulus,2026193043,main,ok,66.0,685.0,127.0,2207.377981508532,0.0,traces/main_annulus_019_2026193043_joint.json,11036.88990754266,0.45348620414733887,True
True,0.9166666666666666,11,,sweep,,417.6829247860556,4594.512172646611,False,19,348.4620939696627,3833.08303366629,1,11,183,0,12,181,sweep,annulus,2026193043,main,ok,58.0,915.0,181.0,3440.5121726466086,761.4291389803216,traces/main_annulus_019_2026193043_sweep.json,17202.560863233044,0.04087090492248535,True
True,1.0,12,True,tour,,312.8025685192703,3753.6308222312437,True,19,312.8025685192703,3753.6308222312437,12,12,195,0,12,194,tour,annulus,2026193043,main,ok,96.0,975.0,194.0,2488.6308222312423,0.0,traces/main_annulus_019_2026193043_tour.json,12443.154111156211,0.07340192794799805,True
True,1.0,12,True,continuous_cell,,214.58162379931184,2574.979485591742,True,0,50.31163513479287,603.7396216175144,0,12,149,0,12,148,adaptive,center,2026291200,main,ok,60.0,745.0,148.0,1621.9794855917412,1971.2398639742278,traces/main_center_000_2026291200_adaptive.json,8109.897427958706,0.19077038764953613,True
True,1.0,12,,field,,354.1304115571972,4249.564938686366,True,0,53.40426252724975,640.851150326997,0,12,172,0,12,171,field,center,2026291200,main,ok,60.0,860.0,171.0,3158.564938686367,3608.713788359369,traces/main_center_000_2026291200_field.json,15792.824693431836,0.038995981216430664,True
True,1.0,12,True,continuous_cell,,181.42267175867676,2177.072061104121,True,0,47.80849802730986,573.7019763277183,0,12,96,0,12,95,joint,center,2026291200,main,ok,60.0,480.0,95.0,1542.072061104121,1603.3700847764028,traces/main_center_000_2026291200_joint.json,7710.360305520606,0.7930560111999512,True
True,1.0,12,,sweep,,221.4238534420272,2657.0862413043264,True,0,221.4238534420272,2657.0862413043264,1,12,117,0,12,116,sweep,center,2026291200,main,ok,63.0,585.0,116.0,1893.0862413043255,0.0,traces/main_center_000_2026291200_sweep.json,9465.431206521627,0.059532880783081055,True
True,1.0,12,True,tour,,199.06441132628106,2388.7729359153727,True,0,95.13779894811569,1141.6535873773882,6,12,101,0,12,100,tour,center,2026291200,main,ok,78.0,505.0,100.0,1705.7729359153727,1247.1193485379845,traces/main_center_000_2026291200_tour.json,8528.864679576864,0.08410787582397461,True
True,1.0,12,True,continuous_cell,,210.33998917066245,2524.0798700479495,True,1,52.976074717437164,635.712896609246,0,12,140,0,12,139,adaptive,center,2026291297,main,ok,60.0,700.0,139.0,1625.0798700479486,1888.3669734387036,traces/main_center_001_2026291297_adaptive.json,8125.399350239743,0.14917683601379395,True
True,1.0,12,,field,,362.51477048304815,4350.177245796578,True,1,56.2657954395576,675.1895452746912,0,12,170,0,12,169,field,center,2026291297,main,ok,60.0,850.0,169.0,3271.177245796579,3674.987700521887,traces/main_center_001_2026291297_field.json,16355.886228982894,0.03617405891418457,True
True,1.0,12,True,continuous_cell,,187.44637501261502,2249.3565001513803,True,1,50.476074717437164,605.712896609246,0,12,95,0,12,94,joint,center,2026291297,main,ok,60.0,475.0,94.0,1620.3565001513803,1643.6436035421343,traces/main_center_001_2026291297_joint.json,8101.782500756902,0.744898796081543,True
True,1.0,12,,sweep,,216.1511582820864,2593.813899385037,True,1,216.1511582820864,2593.813899385037,0,12,121,0,12,120,sweep,center,2026291297,main,ok,60.0,605.0,120.0,1808.8138993850382,0.0,traces/main_center_001_2026291297_sweep.json,9044.06949692519,0.05236220359802246,True
True,1.0,12,True,tour,,227.3452297742955,2728.142757291546,True,1,157.4015060279461,1888.8180723353535,11,12,98,0,12,96,tour,center,2026291297,main,ok,93.0,490.0,96.0,2049.1427572915463,839.3246849561924,traces/main_center_001_2026291297_tour.json,10245.71378645773,0.13384008407592773,True
True,1.0,12,True,continuous_cell,,221.525405707264,2658.3048684871683,True,2,154.14502136063913,1849.7402563276696,1,12,150,0,12,147,adaptive,center,2026291394,main,ok,63.0,750.0,147.0,1698.3048684871678,808.5646121594987,traces/main_center_002_2026291394_adaptive.json,8491.52434243584,0.21259403228759766,True
True,1.0,12,,field,,349.51564430064883,4194.187731607786,True,2,49.63422500389907,595.6107000467888,0,12,168,0,12,166,field,center,2026291394,main,ok,60.0,840.0,166.0,3128.187731607788,3598.5770315609975,traces/main_center_002_2026291394_field.json,15640.93865803894,0.03306221961975098,True
True,1.0,12,True,continuous_cell,,197.621715699701,2371.4605883964123,True,2,60.916427740814015,730.9971328897682,1,12,106,0,12,103,joint,center,2026291394,main,ok,63.0,530.0,103.0,1675.4605883964127,1640.463455506644,traces/main_center_002_2026291394_joint.json,8377.302941982063,0.76230788230896,True
True,1.0,12,,sweep,,199.665697162682,2395.988365952184,True,2,199.665697162682,2395.988365952184,0,12,103,0,12,102,sweep,center,2026291394,main,ok,60.0,515.0,102.0,1718.9883659521838,0.0,traces/main_center_002_2026291394_sweep.json,8594.941829760919,0.04423189163208008,True
True,1.0,12,True,tour,,192.76437022841517,2313.172442740982,True,2,73.48717284460277,881.8460741352332,5,12,98,0,12,97,tour,center,2026291394,main,ok,75.0,490.0,97.0,1651.172442740982,1431.326368605749,traces/main_center_002_2026291394_tour.json,8255.86221370491,0.0659639835357666,True
True,1.0,12,True,continuous_cell,,208.41510587214657,2500.981270465759,True,3,53.749056240185574,644.9886748822269,1,12,142,0,12,141,adaptive,center,2026291491,main,ok,63.0,710.0,141.0,1586.9812704657586,1855.992595583532,traces/main_center_003_2026291491_adaptive.json,7934.906352328793,0.16966915130615234,True
True,1.0,12,,field,,361.52747569734674,4338.329708368161,True,3,61.317492366769216,735.8099084012306,0,12,171,0,12,170,field,center,2026291491,main,ok,60.0,855.0,170.0,3253.329708368161,3602.5197999669303,traces/main_center_003_2026291491_field.json,16266.648541840805,0.040489912033081055,True
True,1.0,12,True,continuous_cell,,183.24086988305666,2198.89043859668,True,3,50.566364877630036,606.7963785315604,1,12,97,0,12,96,joint,center,2026291491,main,ok,63.0,485.0,96.0,1554.8904385966798,1592.0940600651193,traces/main_center_003_2026291491_joint.json,7774.452192983399,0.9267311096191406,True
True,1.0,12,,sweep,,214.09528584515772,2569.1434301418926,True,3,214.09528584515772,2569.1434301418926,0,12,112,0,12,111,sweep,center,2026291491,main,ok,60.0,560.0,111.0,1838.1434301418928,0.0,traces/main_center_003_2026291491_sweep.json,9190.717150709464,0.05897188186645508,True
True,1.0,12,True,tour,,196.6011080882645,2359.2132970591742,True,3,95.79387048282514,1149.5264457939018,5,12,101,0,12,100,tour,center,2026291491,main,ok,75.0,505.0,100.0,1679.2132970591742,1209.6868512652725,traces/main_center_003_2026291491_tour.json,8396.06648529587,0.08714723587036133,True
True,1.0,12,True,continuous_cell,,203.94604096997932,2447.352491639752,True,4,48.46418786464193,581.5702543757031,1,12,133,0,12,131,adaptive,center,2026291588,main,ok,63.0,665.0,131.0,1588.3524916397516,1865.7822372640487,traces/main_center_004_2026291588_adaptive.json,7941.762458198758,0.16857290267944336,True
True,1.0,12,,field,,351.4140230680271,4216.968276816326,True,4,49.93832236591886,599.2598683910263,0,12,170,0,12,169,field,center,2026291588,main,ok,60.0,850.0,169.0,3137.968276816328,3617.7084084252992,traces/main_center_004_2026291588_field.json,15689.84138408164,0.040952205657958984,True
True,1.0,12,True,continuous_cell,,180.95705491330534,2171.484658959664,True,4,45.686055904834205,548.2326708580105,1,12,97,0,12,96,joint,center,2026291588,main,ok,63.0,485.0,96.0,1527.484658959664,1623.2519881016538,traces/main_center_004_2026291588_joint.json,7637.423294798321,0.8572187423706055,True
True,1.0,12,,sweep,,222.64762878357246,2671.7715454028694,True,4,222.64762878357246,2671.7715454028694,2,12,126,0,12,125,sweep,center,2026291588,main,ok,66.0,630.0,125.0,1850.7715454028707,0.0,traces/main_center_004_2026291588_sweep.json,9253.857727014354,0.05759000778198242,True
True,1.0,12,True,tour,,193.74421287492,2324.93055449904,True,4,91.61857404595611,1099.4228885514733,8,12,100,0,12,99,tour,center,2026291588,main,ok,84.0,500.0,99.0,1641.9305544990402,1225.507665947567,traces/main_center_004_2026291588_tour.json,8209.652772495201,0.0859067440032959,True
True,1.0,12,True,continuous_cell,,236.04691630846892,2832.562995701627,True,5,70.16238114589866,841.948573750784,0,12,161,0,12,158,adaptive,center,2026291685,main,ok,60.0,805.0,158.0,1809.5629957016263,1990.6144219508433,traces/main_center_005_2026291685_adaptive.json,9047.814978508131,0.1804518699645996,True
True,1.0,12,,field,,364.8536015440001,4378.243218528001,True,5,63.38333372256582,760.6000046707899,0,12,173,0,12,172,field,center,2026291685,main,ok,60.0,865.0,172.0,3281.2432185280027,3617.6432138572113,traces/main_center_005_2026291685_field.json,16406.216092640014,0.0408017635345459,True
True,1.0,12,True,continuous_cell,,202.24236602077852,2426.9083922493423,True,5,67.91238114589866,814.948573750784,1,12,100,0,12,97,joint,center,2026291685,main,ok,63.0,500.0,97.0,1766.9083922493421,1611.9598184985584,traces/main_center_005_2026291685_joint.json,8834.54196124671,0.8914890289306641,True
True,1.0,12,,sweep,,230.65335362265145,2767.8402434718173,True,5,230.65335362265145,2767.8402434718173,0,12,129,0,12,127,sweep,center,2026291685,main,ok,60.0,645.0,127.0,1935.8402434718168,0.0,traces/main_center_005_2026291685_sweep.json,9679.201217359085,0.0560297966003418,True
True,1.0,12,True,tour,,228.03649731736934,2736.437967808432,True,5,127.61953418754513,1531.4344102505415,13,12,99,0,12,98,tour,center,2026291685,main,ok,99.0,495.0,98.0,2044.4379678084326,1205.0035575578904,traces/main_center_005_2026291685_tour.json,10222.189839042163,0.14134812355041504,True
True,1.0,12,True,continuous_cell,,214.3314346067818,2571.9772152813816,True,6,54.73249801469557,656.7899761763468,1,12,150,0,12,147,adaptive,center,2026291782,main,ok,63.0,750.0,147.0,1611.9772152813816,1915.1872391050347,traces/main_center_006_2026291782_adaptive.json,8059.886076406908,0.17308306694030762,True
True,1.0,12,,field,,352.47191069237607,4229.662928308513,True,6,50.20538073158182,602.4645687789819,0,12,170,0,12,169,field,center,2026291782,main,ok,60.0,850.0,169.0,3150.662928308514,3627.1983595295314,traces/main_center_006_2026291782_field.json,15753.314641542569,0.03661608695983887,True
True,1.0,12,True,continuous_cell,,187.58347430058674,2251.001691607041,True,6,53.73249801469558,644.789976176347,3,12,99,0,12,96,joint,center,2026291782,main,ok,69.0,495.0,96.0,1591.0016916070408,1606.2117154306939,traces/main_center_006_2026291782_joint.json,7955.008458035204,0.8147027492523193,True
True,1.0,12,,sweep,,221.42547172280584,2657.10566067367,True,6,221.42547172280584,2657.10566067367,0,12,107,0,12,106,sweep,center,2026291782,main,ok,60.0,535.0,106.0,1956.1056606736693,0.0,traces/main_center_006_2026291782_sweep.json,9780.528303368346,0.052433013916015625,True
True,1.0,12,False,tour,,246.96093846247834,2963.53126154974,True,6,144.31186315562894,1731.7423578675473,6,12,107,0,12,105,tour,center,2026291782,main,ok,78.0,535.0,105.0,2245.5312615497414,1231.7889036821928,traces/main_center_006_2026291782_tour.json,11227.656307748706,0.21034812927246094,True
True,1.0,12,True,continuous_cell,,203.21950575983988,2438.6340691180785,True,7,49.16955817196143,590.0346980635371,0,12,133,0,12,132,adaptive,center,2026291879,main,ok,60.0,665.0,132.0,1581.634069118078,1848.5993710545413,traces/main_center_007_2026291879_adaptive.json,7908.17034559039,0.1777951717376709,True
True,1.0,12,,field,,357.5891781911926,4291.070138294312,True,7,56.39923196969638,676.7907836363565,0,12,172,0,12,171,field,center,2026291879,main,ok,60.0,860.0,171.0,3200.070138294312,3614.279354657955,traces/main_center_007_2026291879_field.json,16000.35069147156,0.04638409614562988,True
True,1.0,12,True,continuous_cell,,179.93049859402836,2159.1659831283405,True,7,46.03192833391477,552.3831400069772,0,12,96,0,12,95,joint,center,2026291879,main,ok,60.0,480.0,95.0,1524.1659831283407,1606.7828431213634,traces/main_center_007_2026291879_joint.json,7620.829915641703,1.0077087879180908,True
True,1.0,12,,sweep,,234.47330574310513,2813.6796689172616,True,7,234.47330574310513,2813.6796689172616,2,12,120,0,12,117,sweep,center,2026291879,main,ok,66.0,600.0,117.0,2030.6796689172613,0.0,traces/main_center_007_2026291879_sweep.json,10153.398344586307,0.05841517448425293,True
True,1.0,12,True,tour,,203.41410268488016,2440.969232218562,True,7,118.18119597339854,1418.1743516807826,10,12,101,0,12,100,tour,center,2026291879,main,ok,90.0,505.0,100.0,1745.9692322185626,1022.7948805377794,traces/main_center_007_2026291879_tour.json,8729.846161092813,0.09080386161804199,True
True,1.0,12,True,continuous_cell,,217.94083917990096,2615.2900701588114,True,8,64.49590244340824,773.950829320899,0,12,134,0,12,131,adaptive,center,2026291976,main,ok,60.0,670.0,131.0,1754.2900701588107,1841.3392408379125,traces/main_center_008_2026291976_adaptive.json,8771.450350794054,0.1688251495361328,True
True,1.0,12,,field,,365.4989720729548,4385.987664875458,True,8,64.95125934188466,779.4151121026159,0,12,172,0,12,171,field,center,2026291976,main,ok,60.0,860.0,171.0,3294.987664875458,3606.572552772842,traces/main_center_008_2026291976_field.json,16474.93832437729,0.042971134185791016,True
True,1.0,12,True,continuous_cell,,195.87235122300876,2350.468214676105,True,8,62.57923577674158,750.950829320899,0,12,98,0,12,96,joint,center,2026291976,main,ok,60.0,490.0,96.0,1704.468214676105,1599.5173853552062,traces/main_center_008_2026291976_joint.json,8522.341073380525,0.9111928939819336,True
True,1.0,12,,sweep,,221.0395388909318,2652.4744666911815,True,8,221.0395388909318,2652.4744666911815,0,12,118,0,12,116,sweep,center,2026291976,main,ok,60.0,590.0,116.0,1886.4744666911822,0.0,traces/main_center_008_2026291976_sweep.json,9432.37233345591,0.059606075286865234,True
True,1.0,12,True,tour,,221.72939407668503,2660.7527289202203,True,8,116.95021013461961,1403.4025216154353,4,12,98,0,12,97,tour,center,2026291976,main,ok,72.0,490.0,97.0,2001.7527289202212,1257.350207304785,traces/main_center_008_2026291976_tour.json,10008.763644601106,0.11314702033996582,True
True,1.0,12,True,continuous_cell,,214.2351464871979,2570.821757846375,True,9,48.443765610306876,581.3251873236825,0,12,156,0,12,155,adaptive,center,2026292073,main,ok,60.0,780.0,155.0,1575.8217578463748,1989.4965705226925,traces/main_center_009_2026292073_adaptive.json,7879.108789231874,0.1972181797027588,True
True,1.0,12,,field,,358.54183783078787,4302.502053969454,True,9,54.82193614875407,657.8632337850488,0,12,171,0,12,170,field,center,2026292073,main,ok,60.0,855.0,170.0,3217.502053969455,3644.6388201844056,traces/main_center_009_2026292073_field.json,16087.510269847275,0.04276299476623535,True
True,1.0,12,True,continuous_cell,,183.7589579635861,2205.1074955630334,True,9,45.93956754881992,551.2748105858391,0,12,104,0,12,103,joint,center,2026292073,main,ok,60.0,520.0,103.0,1522.1074955630334,1653.8326849771943,traces/main_center_009_2026292073_joint.json,7610.537477815166,1.1440010070800781,True
True,1.0,12,,sweep,,211.99265802228794,2543.911896267455,True,9,211.99265802228794,2543.911896267455,0,12,110,0,12,109,sweep,center,2026292073,main,ok,60.0,550.0,109.0,1824.9118962674565,0.0,traces/main_center_009_2026292073_sweep.json,9124.559481337283,0.05485391616821289,True
True,1.0,12,True,tour,,198.3314844482478,2379.9778133789737,True,9,109.00694544062856,1308.0833452875427,6,12,100,0,12,99,tour,center,2026292073,main,ok,78.0,500.0,99.0,1702.977813378974,1071.894468091431,traces/main_center_009_2026292073_tour.json,8514.88906689487,0.09023618698120117,True
True,1.0,10,True,continuous_cell,,327.17508839115504,3271.7508839115503,True,0,327.17508839115504,3271.7508839115503,2,10,171,0,10,166,adaptive,hash,2026391200,main,ok,56.0,855.0,166.0,2194.75088391155,0.0,traces/main_hash_000_2026391200_adaptive.json,10973.75441955775,0.1820530891418457,True
True,1.0,10,,field,,596.1601044017185,5961.601044017185,True,0,375.0214065416852,3750.214065416852,0,10,189,0,10,184,field,hash,2026391200,main,ok,50.0,945.0,184.0,4782.601044017178,2211.386978600333,traces/main_hash_000_2026391200_field.json,23913.005220085888,0.03612208366394043,True
True,1.0,10,True,continuous_cell,,297.55978848858035,2975.5978848858035,True,0,297.55978848858035,2975.5978848858035,2,10,128,0,10,122,joint,hash,2026391200,main,ok,56.0,640.0,122.0,2157.597884885804,0.0,traces/main_hash_000_2026391200_joint.json,10787.98942442902,0.5734641551971436,True
True,1.0,10,,sweep,,398.2605834473575,3982.6058344735748,True,0,398.2605834473575,3982.6058344735748,0,10,143,0,10,140,sweep,hash,2026391200,main,ok,50.0,715.0,140.0,3077.605834473575,0.0,traces/main_hash_000_2026391200_sweep.json,15388.029172367877,0.03708076477050781,True
True,1.0,10,True,tour,,355.1689430357811,3551.6894303578115,True,0,355.1689430357811,3551.6894303578115,5,10,181,0,10,179,tour,hash,2026391200,main,ok,65.0,905.0,179.0,2402.689430357811,0.0,traces/main_hash_000_2026391200_tour.json,12013.447151789054,0.07819986343383789,True
True,1.0,13,True,continuous_cell,,258.30538659423553,3357.970025725062,True,1,258.30538659423553,3357.970025725062,0,13,159,0,13,157,adaptive,hash,2026391297,main,ok,65.0,795.0,157.0,2340.970025725062,0.0,traces/main_hash_001_2026391297_adaptive.json,11704.85012862531,0.24808120727539062,True
True,1.0,13,,field,,396.6492932956883,5156.440812843948,True,1,309.296438275084,4020.8536975760917,6,13,199,0,13,191,field,hash,2026391297,main,ok,83.0,995.0,191.0,3887.440812843942,1135.5871152678565,traces/main_hash_001_2026391297_field.json,19437.20406421971,0.04031634330749512,True
True,1.0,13,True,continuous_cell,,227.4057621923833,2956.2749085009827,True,1,222.43473062962764,2891.651498185159,6,13,118,0,13,113,joint,hash,2026391297,main,ok,83.0,590.0,113.0,2170.274908500983,64.62341031582355,traces/main_hash_001_2026391297_joint.json,10851.374542504916,0.7239110469818115,True
True,1.0,13,,sweep,,323.30891189329253,4203.015854612803,True,1,323.30891189329253,4203.015854612803,0,13,137,0,13,134,sweep,hash,2026391297,main,ok,65.0,685.0,134.0,3319.015854612805,0.0,traces/main_hash_001_2026391297_sweep.json,16595.079273064024,0.04700112342834473,True
True,1.0,13,True,tour,,318.1415370199758,4135.839981259685,True,1,311.7482201136841,4052.726861477893,4,13,203,0,13,201,tour,hash,2026391297,main,ok,77.0,1015.0,201.0,2842.839981259685,83.1131197817922,traces/main_hash_001_2026391297_tour.json,14214.199906298425,0.12344813346862793,True
