x_m,y_m,r_m,phi_deg,E_diam_given_detectable_m,E_diam_mixed_mm,p_detectable,cov_weight,Dmin_m,Dmax_m,E_diam_err_given_detectable_m,E_diam_err_mixed_m,cov_err,n_ok,usable,near_axis_unusable_band
-60.0,-540.0,543.3231,263.6598,181.334916,181.334916,1.0,1.0,14.619905,335.22834,173.710002,173.710002,1.0,500,1,0
-40.0,-540.0,541.4795,265.7636,177.345991,177.345991,1.0,1.0,14.532831,329.206476,192.373298,192.373298,1.0,500,1,0
-20.0,-540.0,540.3702,267.8789,173.414349,173.414349,1.0,1.0,14.471896,323.243236,162.271878,162.271878,1.0,500,1,0
0.0,-540.0,540.0,270.0,169.540052,169.540052,1.0,1.0,14.436998,317.338593,157.05078,157.05078,1.0,500,1,0
20.0,-540.0,540.3702,272.1211,165.723163,165.723163,1.0,1.0,14.433234,311.492525,172.206994,172.206994,1.0,500,1,0
40.0,-540.0,541.4795,274.2364,161.963772,161.963772,1.0,1.0,14.468785,305.705016,166.545532,166.545532,1.0,500,1,0
60.0,-540.0,543.3231,276.3402,158.262008,158.262008,1.0,1.0,14.530192,299.976056,153.241923,153.241923,1.0,500,1,0
80.0,-540.0,545.8938,278.427,154.618044,154.618044,1.0,1.0,14.617454,294.305639,163.445603,163.445603,1.0,500,1,0
100.0,-540.0,549.1812,280.4915,151.032092,151.032092,1.0,1.0,14.730571,288.693765,161.807581,161.807581,1.0,500,1,0
120.0,-540.0,553.1727,282.5288,147.504403,147.504403,1.0,1.0,14.869544,283.140441,158.595682,158.595682,1.0,500,1,0
140.0,-540.0,557.853,284.5345,144.035267,144.035267,1.0,1.0,15.034372,277.645679,144.516234,144.516234,1.0,500,1,0
160.0,-540.0,563.2051,286.5044,140.625011,140.625011,1.0,1.0,15.225056,272.209498,130.558327,130.558327,1.0,500,1,0
180.0,-540.0,569.21,288.4349,137.273991,137.273991,1.0,1.0,15.441595,266.831925,149.23729,149.23729,1.0,500,1,0
200.0,-540.0,575.8472,290.3231,133.982602,133.982602,1.0,1.0,15.68399,261.512993,130.511912,130.511912,1.0,500,1,0
220.0,-540.0,583.0952,292.1663,130.751275,130.751275,1.0,1.0,15.952239,256.252743,130.084724,130.084724,1.0,500,1,0
240.0,-540.0,590.9315,293.9625,127.580449,127.580449,1.0,1.0,16.246345,251.051224,122.165232,122.165232,1.0,500,1,0
260.0,-540.0,599.333,295.71,124.470608,124.470608,1.0,1.0,16.566306,245.908493,126.599863,126.599863,1.0,500,1,0
280.0,-540.0,608.2763,297.4076,121.42228,121.42228,1.0,1.0,16.912122,240.824616,124.50777,124.50777,1.0,500,1,0
300.0,-540.0,617.7378,299.0546,118.435978,118.435978,1.0,1.0,17.283793,235.799668,131.009815,131.009815,1.0,500,1,0
320.0,-540.0,627.6942,300.6507,115.512257,115.512257,1.0,1.0,17.68132,230.833733,117.564653,117.564653,1.0,500,1,0
340.0,-540.0,638.1222,302.1957,112.651723,112.651723,1.0,1.0,18.104703,225.926907,115.272358,115.272358,1.0,500,1,0
360.0,-540.0,648.9992,303.6901,109.854948,109.854948,1.0,1.0,18.553941,221.079296,109.560735,109.560735,1.0,500,1,0
380.0,-540.0,660.303,305.1342,107.122547,107.122547,1.0,1.0,19.029034,216.291015,108.792606,108.792606,1.0,500,1,0
400.0,-540.0,672.0119,306.5289,104.455174,104.455174,1.0,1.0,19.529983,211.562195,101.166259,101.166259,1.0,500,1,0
420.0,-540.0,684.1053,307.875,101.853472,101.853472,1.0,1.0,20.056787,206.892976,98.724927,98.724927,1.0,500,1,0
440.0,-540.0,696.563,309.1737,99.318107,99.318107,1.0,1.0,20.609446,202.283513,98.849725,98.849725,1.0,500,1,0
460.0,-540.0,709.3659,310.4261,96.849803,96.849803,1.0,1.0,21.187961,197.733974,99.961571,99.961571,1.0,500,1,0
480.0,-540.0,722.4957,311.6335,94.449243,94.449243,1.0,1.0,21.792332,193.244544,92.925597,92.925597,1.0,500,1,0
500.0,-540.0,735.9348,312.7974,92.117119,92.117119,1.0,1.0,22.422558,188.81542,87.846773,87.846773,1.0,500,1,0
520.0,-540.0,749.6666,313.9191,89.854198,89.854198,1.0,1.0,23.078639,184.446818,90.884188,90.884188,1.0,500,1,0
540.0,-540.0,763.6753,315.0,87.661227,87.661227,1.0,1.0,23.760575,180.138971,83.437021,83.437021,1.0,500,1,0
560.0,-540.0,777.946,316.0416,85.538943,85.538943,1.0,1.0,24.468367,175.892129,90.117836,90.117836,1.0,500,1,0
580.0,-540.0,792.4645,317.0454,83.488162,83.488162,1.0,1.0,25.202015,171.706564,77.456232,77.456232,1.0,500,1,0
600.0,-540.0,807.2174,318.0128,81.509621,81.509621,1.0,1.0,25.961518,167.582567,80.987329,80.987329,1.0,500,1,0
620.0,-540.0,822.1922,318.9452,79.604118,79.604118,1.0,1.0,26.746876,163.52045,75.363738,75.363738,1.0,500,1,0
640.0,-540.0,837.3769,319.844,77.772503,77.772503,1.0,1.0,27.55809,159.520548,76.283989,76.283989,1.0,500,1,0
660.0,-540.0,852.7602,320.7106,76.015593,76.015593,1.0,1.0,28.395159,155.583221,75.723945,75.723945,1.0,500,1,0
680.0,-540.0,868.3317,321.5463,74.334122,74.334122,1.0,1.0,29.258083,151.708855,72.842768,72.842768,1.0,500,1,0
700.0,-540.0,884.0814,322.3524,72.729011,72.729011,1.0,1.0,30.146863,147.89786,71.228354,71.228354,1.0,500,1,0
720.0,-540.0,900.0,323.1301,71.201118,71.201118,1.0,1.0,31.061499,144.150677,75.153006,75.153006,1.0,500,1,0
740.0,-540.0,916.0786,323.8807,69.751195,69.751195,1.0,1.0,31.970735,140.467775,74.702431,74.702431,1.0,500,1,0
760.0,-540.0,932.309,324.6052,68.380139,68.380139,1.0,1.0,32.537618,136.849655,72.520814,72.520814,1.0,500,1,0
780.0,-540.0,948.6833,325.3048,67.088868,67.088868,1.0,1.0,33.108805,133.29685,64.495608,64.495608,1.0,500,1,0
800.0,-540.0,965.1943,325.9807,65.878137,65.878137,1.0,1.0,33.68486,129.809926,66.493059,66.493059,1.0,500,1,0
820.0,-540.0,981.835,326.6336,64.748819,64.748819,1.0,1.0,34.266108,126.389485,64.271969,64.271969,1.0,500,1,0
840.0,-540.0,998.599,327.2648,63.701877,63.701877,1.0,1.0,34.85087,123.036167,62.857283,62.857283,1.0,500,1,0
860.0,-540.0,1015.4802,327.875,62.73804,62.73804,1.0,1.0,35.439827,119.750648,64.479448,64.479448,1.0,500,1,0
880.0,-540.0,1032.4728,328.4652,61.858175,61.858175,1.0,1.0,36.033399,116.533645,63.458368,63.458368,1.0,500,1,0
900.0,-540.0,1049.5713,329.0362,61.063264,61.063264,1.0,1.0,36.629814,113.385911,60.792814,60.792814,1.0,500,1,0
920.0,-540.0,1066.7708,329.5889,60.353972,60.353972,1.0,1.0,37.22986,110.308245,60.79958,60.79958,1.0,500,1,0
940.0,-540.0,1084.0664,330.124,59.731186,59.731186,1.0,1.0,37.834056,107.301483,60.19149,60.19149,1.0,500,1,0
960.0,-540.0,1101.4536,330.6422,59.195868,59.195868,1.0,1.0,38.440517,104.366503,58.947087,58.947087,1.0,500,1,0
980.0,-540.0,1118.9281,331.1443,58.748597,58.748597,1.0,1.0,39.05014,101.504224,60.131277,60.131277,1.0,500,1,0
1000.0,-540.0,1136.4858,331.631,58.390291,58.390291,1.0,1.0,39.663535,98.715604,57.662249,57.662249,1.0,500,1,0
1020.0,-540.0,1154.123,332.1027,58.121794,58.121794,1.0,1.0,40.278696,96.001637,58.447829,58.447829,1.0,500,1,0
1040.0,-540.0,1171.8362,332.5603,57.943745,57.943745,1.0,1.0,40.896626,93.363352,58.971904,58.971904,1.0,500,1,0
1060.0,-540.0,1189.6218,333.0042,57.85691,57.85691,1.0,1.0,41.517214,90.801811,57.633434,57.633434,1.0,500,1,0
1080.0,-540.0,1207.4767,333.4349,57.862096,57.862096,1.0,1.0,42.140758,90.966759,57.899962,57.899962,1.0,500,1,0
1100.0,-540.0,1225.3979,333.8532,57.959955,57.959955,1.0,1.0,42.765927,93.723458,57.773875,57.773875,1.0,500,1,0
1120.0,-540.0,1243.3825,334.2593,58.150994,58.150994,1.0,1.0,43.393441,96.316881,58.16947,58.16947,1.0,500,1,0
1140.0,-540.0,1261.4278,334.6538,58.436188,58.436188,1.0,1.0,44.023672,99.173093,58.234516,58.234516,1.0,500,1,0
1160.0,-540.0,1279.5312,335.0372,58.815865,58.815865,1.0,1.0,44.655176,101.858294,58.866445,58.866445,1.0,500,1,0
1180.0,-540.0,1297.6903,335.4099,59.290701,59.290701,1.0,1.0,45.288762,104.814021,59.306894,59.306894,1.0,500,1,0
1200.0,-540.0,1315.9027,335.7723,59.861334,59.861334,1.0,1.0,45.924873,107.590997,59.823941,59.823941,1.0,500,1,0
1220.0,-540.0,1334.1664,336.1247,60.528223,60.528223,1.0,1.0,46.561946,110.646241,60.362177,60.362177,1.0,500,1,0
1240.0,-540.0,1352.4792,336.4677,61.291776,61.291776,1.0,1.0,47.200878,113.514991,61.645126,61.645126,1.0,500,1,0
1260.0,-540.0,1370.8392,336.8014,62.152681,62.152681,1.0,1.0,47.842184,116.669753,62.426833,62.426833,1.0,500,1,0
1280.0,-540.0,1389.2444,337.1263,63.111201,63.111201,1.0,1.0,48.484172,119.630274,63.188613,63.188613,1.0,500,1,0
1300.0,-540.0,1407.6931,337.4428,64.167781,64.167781,1.0,1.0,49.127827,122.884557,64.152441,64.152441,1.0,500,1,0
1320.0,-540.0,1426.1837,337.751,65.322882,65.322882,1.0,1.0,49.773742,125.936849,64.524979,64.524979,1.0,500,1,0
1340.0,-540.0,1444.7145,338.0513,66.576906,66.576906,1.0,1.0,50.420084,129.290653,66.441164,66.441164,1.0,500,1,0
1360.0,-540.0,1463.284,338.344,67.929995,67.929995,1.0,1.0,51.067932,132.434715,66.758225,66.758225,1.0,500,1,0
1380.0,-540.0,1481.8907,338.6294,69.382858,69.382858,1.0,1.0,51.717952,135.849521,69.31459,69.31459,1.0,500,1,0
1400.0,-540.0,1500.5332,338.9077,70.935532,70.935532,1.0,1.0,52.368167,139.123874,70.493296,70.493296,1.0,500,1,0
1420.0,-540.0,1519.2103,339.1791,72.588527,72.588527,1.0,1.0,53.019748,142.403672,72.274409,72.274409,1.0,500,1,0
1440.0,-540.0,1537.9207,339.444,74.342194,74.342194,1.0,1.0,53.67344,146.004326,74.060229,74.060229,1.0,500,1,0
1460.0,-540.0,1556.6631,339.7024,76.196962,76.196962,1.0,1.0,54.327111,149.375892,76.999193,76.999193,1.0,500,1,0
1480.0,-540.0,1575.4364,339.9548,78.153166,78.153166,1.0,1.0,54.982028,153.076072,78.239164,78.239164,1.0,500,1,0
1500.0,-540.0,1594.2396,340.2011,80.211271,80.211271,1.0,1.0,55.639017,156.539405,80.387144,80.387144,1.0,500,1,0
1520.0,-540.0,1613.0716,340.4417,82.35773,82.35773,1.0,1.0,56.333985,160.057273,83.171338,83.171338,1.0,500,1,0
1540.0,-540.0,1631.9314,340.6768,84.57167,84.57167,1.0,1.0,57.109621,163.894214,84.848332,84.848332,1.0,500,1,0
1560.0,-540.0,1650.818,340.9065,86.852993,86.852993,1.0,1.0,57.96726,167.493277,84.879389,84.879389,1.0,500,1,0
1580.0,-540.0,1669.7305,341.131,89.201555,89.201555,1.0,1.0,58.908765,171.44032,89.568549,89.568549,1.0,500,1,0
1600.0,-540.0,1688.6681,341.3505,91.616924,91.616924,1.0,1.0,59.935672,175.131149,93.894057,93.894057,1.0,500,1,0
1620.0,-540.0,1707.6299,341.5651,94.099031,94.099031,1.0,1.0,61.049186,178.865938,92.816527,92.816527,1.0,500,1,0
1640.0,-540.0,1726.6152,341.7749,96.647439,96.647439,1.0,1.0,62.2502,182.960319,95.713727,95.713727,1.0,500,1,0
1660.0,-540.0,1745.6231,341.9802,99.261678,99.261678,1.0,1.0,63.539307,186.786874,99.325173,99.325173,1.0,500,1,0
1680.0,-540.0,1764.6529,342.1811,101.941497,101.941497,1.0,1.0,64.916816,190.657387,100.031092,100.031092,1.0,500,1,0
1700.0,-540.0,1783.704,342.3777,104.686342,104.686342,1.0,1.0,66.382783,194.899109,102.158813,102.158813,1.0,500,1,0
-1720.0,-520.0,1796.8862,196.8214,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1700.0,-520.0,1777.7514,197.0079,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1680.0,-520.0,1758.6358,197.1985,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1660.0,-520.0,1739.5402,197.3933,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1640.0,-520.0,1720.4651,197.5924,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1620.0,-520.0,1701.4112,197.796,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1600.0,-520.0,1682.3793,198.0042,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1580.0,-520.0,1663.3701,198.2171,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1560.0,-520.0,1644.3844,198.4349,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1540.0,-520.0,1625.423,198.6579,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1520.0,-520.0,1606.4869,198.8861,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1500.0,-520.0,1587.5768,199.1197,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1480.0,-520.0,1568.6937,199.359,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1460.0,-520.0,1549.8387,199.6041,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1440.0,-520.0,1531.0127,199.8552,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1420.0,-520.0,1512.2169,200.1126,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0,0,0
-1400.0,-520.0,1493.4524,200.3764,602.093962,602.093962,1.0,1.0,88.48968,911.433078,633.59299,633.59299,1.0,500,1,0
-1380.0,-520.0,1474.7203,200.647,593.844007,593.844007,1.0,1.0,86.296258,900.797762,595.926742,595.926742,1.0,500,1,0
-1360.0,-520.0,1456.022,200.9245,585.658863,585.658863,1.0,1.0,84.1389,890.233394,581.182183,581.182183,1.0,500,1,0
-1340.0,-520.0,1437.3587,201.2092,577.538433,577.538433,1.0,1.0,82.017446,879.739748,442.741367,442.741367,1.0,500,1,0
-1320.0,-520.0,1418.7318,201.5014,569.482626,569.482626,1.0,1.0,79.931738,869.316602,693.500461,693.500461,1.0,500,1,0
-1300.0,-520.0,1400.1428,201.8014,561.491147,561.491147,1.0,1.0,77.881617,858.963733,729.22269,729.22269,1.0,500,1,0
-1280.0,-520.0,1381.5933,202.1094,553.563962,553.563962,1.0,1.0,75.866927,848.680923,457.494257,457.494257,1.0,500,1,0
-1260.0,-520.0,1363.0847,202.4259,545.700923,545.700923,1.0,1.0,73.887512,838.467954,588.452943,588.452943,1.0,500,1,0
-1240.0,-520.0,1344.6189,202.751,537.901771,537.901771,1.0,1.0,71.943217,828.324614,546.932945,546.932945,1.0,500,1,0
-1220.0,-520.0,1326.1976,203.0851,530.166509,530.166509,1.0,1.0,70.033887,818.250689,550.550853,550.550853,1.0,500,1,0
-1200.0,-520.0,1307.8226,203.4287,522.494867,522.494867,1.0,1.0,68.159369,808.245969,514.268405,514.268405,1.0,500,1,0
-1180.0,-520.0,1289.496,203.782,514.886781,514.886781,1.0,1.0,66.319512,798.310248,469.291789,469.291789,1.0,500,1,0
-1160.0,-520.0,1271.2199,204.1455,507.342093,507.342093,1.0,1.0,64.514162,788.443318,476.33609,476.33609,1.0,500,1,0
-1140.0,-520.0,1252.9964,204.5196,499.860628,499.860628,1.0,1.0,62.74317,778.644979,423.313619,423.313619,1.0,500,1,0
-1120.0,-520.0,1234.8279,204.9048,492.442324,492.442324,1.0,1.0,61.006386,768.915027,520.558529,520.558529,1.0,500,1,0
-1100.0,-520.0,1216.7169,205.3014,485.086935,485.086935,1.0,1.0,59.30366,759.253265,601.063992,601.063992,1.0,500,1,0
-1080.0,-520.0,1198.6659,205.71,477.794459,477.794459,1.0,1.0,57.634846,749.659496,428.613369,428.613369,1.0,500,1,0
-1060.0,-520.0,1180.6778,206.131,470.564617,470.564617,1.0,1.0,55.999796,740.133526,487.621887,487.621887,1.0,500,1,0
-1040.0,-520.0,1162.7553,206.5651,463.397431,463.397431,1.0,1.0,54.398363,730.675163,505.050016,505.050016,1.0,500,1,0
-1020.0,-520.0,1144.9017,207.0127,456.29262,456.29262,1.0,1.0,52.830402,721.284216,435.60567,435.60567,1.0,500,1,0
-1000.0,-520.0,1127.1202,207.4744,449.2502,449.2502,1.0,1.0,51.295769,711.9605,423.151195,423.151195,1.0,500,1,0
-980.0,-520.0,1109.4143,207.951,442.269919,442.269919,1.0,1.0,49.794319,702.703827,368.790734,368.790734,1.0,500,1,0
-960.0,-520.0,1091.7875,208.4429,435.35176,435.35176,1.0,1.0,48.325909,693.514015,550.324845,550.324845,1.0,500,1,0
-940.0,-520.0,1074.2439,208.951,428.49552,428.49552,1.0,1.0,46.890399,684.390883,374.300492,374.300492,1.0,500,1,0
-920.0,-520.0,1056.7876,209.4759,421.701132,421.701132,1.0,1.0,45.487645,675.334253,401.389505,401.389505,1.0,500,1,0
-900.0,-520.0,1039.4229,210.0184,414.96846,414.96846,1.0,1.0,44.117508,666.343948,457.733421,457.733421,1.0,500,1,0
-880.0,-520.0,1022.1546,210.5792,408.29737,408.29737,1.0,1.0,42.779848,657.419794,362.005812,362.005812,1.0,500,1,0
-860.0,-520.0,1004.9876,211.1593,401.687808,401.687808,1.0,1.0,41.474526,648.561619,359.991783,359.991783,1.0,500,1,0
-840.0,-520.0,987.9271,211.7595,395.139563,395.139563,1.0,1.0,40.201403,639.769254,455.907637,455.907637,1.0,500,1,0
-820.0,-520.0,970.9789,212.3807,388.652622,388.652622,1.0,1.0,38.960344,631.042531,336.970268,336.970268,1.0,500,1,0
-800.0,-520.0,954.1488,213.0239,382.226831,382.226831,1.0,1.0,37.75121,622.381286,427.07887,427.07887,1.0,500,1,0
-780.0,-520.0,937.4433,213.6901,375.86208,375.86208,1.0,1.0,36.573866,613.785355,476.271075,476.271075,1.0,500,1,0
-760.0,-520.0,920.8692,214.3803,369.558311,369.558311,1.0,1.0,35.428177,605.254579,466.084284,466.084284,1.0,500,1,0
-740.0,-520.0,904.4335,215.0958,363.31536,363.31536,1.0,1.0,34.314009,596.788799,372.144867,372.144867,1.0,500,1,0
-720.0,-520.0,888.1441,215.8377,357.133171,357.133171,1.0,1.0,33.231228,588.38786,335.352515,335.352515,1.0,500,1,0
-700.0,-520.0,872.0092,216.6071,351.011663,351.011663,1.0,1.0,32.179702,580.051609,384.726383,384.726383,1.0,500,1,0
-680.0,-520.0,856.0374,217.4054,344.950688,344.950688,1.0,1.0,31.159298,571.779893,353.677827,353.677827,1.0,500,1,0
-660.0,-520.0,840.2381,218.2338,338.950197,338.950197,1.0,1.0,30.169886,563.572566,297.799946,297.799946,1.0,500,1,0
-640.0,-520.0,824.6211,219.0939,333.010111,333.010111,1.0,1.0,29.211334,555.429481,315.12729,315.12729,1.0,500,1,0
-620.0,-520.0,809.1971,219.9869,327.130312,327.130312,1.0,1.0,28.283513,547.350494,302.781354,302.781354,1.0,500,1,0
-600.0,-520.0,793.9773,220.9144,321.31073,321.31073,1.0,1.0,27.386294,539.335464,360.089511,360.089511,1.0,500,1,0
-580.0,-520.0,778.9737,221.8779,315.551303,315.551303,1.0,1.0,26.519549,531.384252,317.81573,317.81573,1.0,500,1,0
-560.0,-520.0,764.1989,222.8789,309.851954,309.851954,1.0,1.0,25.683149,523.496723,312.479832,312.479832,1.0,500,1,0
-540.0,-520.0,749.6666,223.9191,304.212571,304.212571,1.0,1.0,24.876969,515.672742,291.485286,291.485286,1.0,500,1,0
-520.0,-520.0,735.3911,225.0,298.633122,298.633122,1.0,1.0,24.100881,507.91218,334.962237,334.962237,1.0,500,1,0
-500.0,-520.0,721.3876,226.1233,293.11354,293.11354,1.0,1.0,23.354761,500.214906,288.988283,288.988283,1.0,500,1,0
-480.0,-520.0,707.6722,227.2906,287.653762,287.653762,1.0,1.0,22.638482,492.580796,300.589087,300.589087,1.0,500,1,0
-460.0,-520.0,694.2622,228.5035,282.253703,282.253703,1.0,1.0,21.951923,485.009727,281.009524,281.009524,1.0,500,1,0
-440.0,-520.0,681.1755,229.7636,276.913328,276.913328,1.0,1.0,21.294958,477.501579,254.448447,254.448447,1.0,500,1,0
-420.0,-520.0,668.431,231.0725,271.632588,271.632588,1.0,1.0,20.667465,470.056233,236.643734,236.643734,1.0,500,1,0
-400.0,-520.0,656.0488,232.4314,266.411435,266.411435,1.0,1.0,20.069322,462.673576,275.851858,275.851858,1.0,500,1,0
-380.0,-520.0,644.0497,233.8418,261.249825,261.249825,1.0,1.0,19.500408,455.353496,247.426572,247.426572,1.0,500,1,0
-360.0,-520.0,632.4555,235.3048,256.147702,256.147702,1.0,1.0,18.960602,448.095884,237.660629,237.660629,1.0,500,1,0
-340.0,-520.0,621.289,236.8215,251.105042,251.105042,1.0,1.0,18.449784,440.900634,222.92868,222.92868,1.0,500,1,0
-320.0,-520.0,610.5735,238.3925,246.121818,246.121818,1.0,1.0,17.967834,433.767644,234.806078,234.806078,1.0,500,1,0
-300.0,-520.0,600.3332,240.0184,241.198003,241.198003,1.0,1.0,17.514634,426.696814,215.492741,215.492741,1.0,500,1,0
-280.0,-520.0,590.5929,241.6992,236.333575,236.333575,1.0,1.0,17.090066,419.688048,267.463883,267.463883,1.0,500,1,0
-260.0,-520.0,581.3777,243.4349,231.528518,231.528518,1.0,1.0,16.694012,412.741253,196.810461,196.810461,1.0,500,1,0
-240.0,-520.0,572.7128,245.2249,226.782818,226.782818,1.0,1.0,16.326355,405.85634,235.195725,235.195725,1.0,500,1,0
-220.0,-520.0,564.6238,247.0679,222.096463,222.096463,1.0,1.0,15.986979,399.033222,218.186155,218.186155,1.0,500,1,0
-200.0,-520.0,557.1355,248.9625,217.469456,217.469456,1.0,1.0,15.675769,392.271817,193.814458,193.814458,1.0,500,1,0
-180.0,-520.0,550.2727,250.9065,212.901804,212.901804,1.0,1.0,15.392609,385.572046,222.657623,222.657623,1.0,500,1,0
-160.0,-520.0,544.0588,252.8973,208.393515,208.393515,1.0,1.0,15.137386,378.933834,184.487206,184.487206,1.0,500,1,0
-140.0,-520.0,538.5165,254.9315,203.944606,203.944606,1.0,1.0,14.909986,372.357109,209.563356,209.563356,1.0,500,1,0
-120.0,-520.0,533.6666,257.0054,199.555097,199.555097,1.0,1.0,14.710295,365.841805,199.766801,199.766801,1.0,500,1,0
-100.0,-520.0,529.5281,259.1145,195.225015,195.225015,1.0,1.0,14.538201,359.387857,190.805665,190.805665,1.0,500,1,0
-80.0,-520.0,526.1179,261.2538,190.954393,190.954393,1.0,1.0,14.393593,352.995208,182.732722,182.732722,1.0,500,1,0
-60.0,-520.0,523.4501,263.4181,186.74327,186.74327,1.0,1.0,14.276359,346.663803,188.259451,188.259451,1.0,500,1,0
-40.0,-520.0,521.5362,265.6013,182.591691,182.591691,1.0,1.0,14.186389,340.393592,166.078989,166.078989,1.0,500,1,0
-20.0,-520.0,520.3845,267.7974,178.499706,178.499706,1.0,1.0,14.123572,334.18453,180.859853,180.859853,1.0,500,1,0
0.0,-520.0,520.0,270.0,174.467372,174.467372,1.0,1.0,14.087799,328.036577,169.952613,169.952613,1.0,500,1,0
20.0,-520.0,520.3845,272.2026,170.494754,170.494754,1.0,1.0,14.084559,321.949696,165.629767,165.629767,1.0,500,1,0
40.0,-520.0,521.5362,274.3987,166.581937,166.581937,1.0,1.0,14.121477,315.92386,158.411319,158.411319,1.0,500,1,0
60.0,-520.0,523.4501,276.5819,162.729053,162.729053,1.0,1.0,14.185245,309.959043,145.383206,145.383206,1.0,500,1,0
80.0,-520.0,526.1179,278.7462,158.936278,158.936278,1.0,1.0,14.275864,304.055226,160.450442,160.450442,1.0,500,1,0
100.0,-520.0,529.5281,280.8855,155.203829,155.203829,1.0,1.0,14.393332,298.212397,173.186874,173.186874,1.0,500,1,0
120.0,-520.0,533.6666,282.9946,151.531962,151.531962,1.0,1.0,14.53765,292.43055,137.463742,137.463742,1.0,500,1,0
140.0,-520.0,538.5165,285.0685,147.920977,147.920977,1.0,1.0,14.708818,286.709684,137.338958,137.338958,1.0,500,1,0
160.0,-520.0,544.0588,287.1027,144.371211,144.371211,1.0,1.0,14.906835,281.049806,146.345779,146.345779,1.0,500,1,0
180.0,-520.0,550.2727,289.0935,140.883031,140.883031,1.0,1.0,15.131703,275.450931,139.27594,139.27594,1.0,500,1,0
200.0,-520.0,557.1355,291.0375,137.456843,137.456843,1.0,1.0,15.38342,269.91308,136.575065,136.575065,1.0,500,1,0
220.0,-520.0,564.6238,292.9321,134.093094,134.093094,1.0,1.0,15.661988,264.436282,135.126809,135.126809,1.0,500,1,0
240.0,-520.0,572.7128,294.7751,130.792243,130.792243,1.0,1.0,15.967405,259.020574,129.194656,129.194656,1.0,500,1,0
260.0,-520.0,581.3777,296.5651,127.554779,127.554779,1.0,1.0,16.299672,253.666003,126.33332,126.33332,1.0,500,1,0
280.0,-520.0,590.5929,298.3008,124.381248,124.381248,1.0,1.0,16.658788,248.372623,135.49574,135.49574,1.0,500,1,0
300.0,-520.0,600.3332,299.9816,121.272186,121.272186,1.0,1.0,17.044755,243.1405,126.029908,126.029908,1.0,500,1,0
320.0,-520.0,610.5735,301.6075,118.228163,118.228163,1.0,1.0,17.457572,237.969708,117.739329,117.739329,1.0,500,1,0
340.0,-520.0,621.289,303.1785,115.249806,115.249806,1.0,1.0,17.897238,232.860331,104.188216,104.188216,1.0,500,1,0
360.0,-520.0,632.4555,304.6952,112.337709,112.337709,1.0,1.0,18.363754,227.812467,111.013348,111.013348,1.0,500,1,0
380.0,-520.0,644.0497,306.1582,109.492506,109.492506,1.0,1.0,18.85712,222.826222,106.231696,106.231696,1.0,500,1,0
400.0,-520.0,656.0488,307.5686,106.714881,106.714881,1.0,1.0,19.377336,217.901718,105.779288,105.779288,1.0,500,1,0
420.0,-520.0,668.431,308.9275,104.005488,104.005488,1.0,1.0,19.924402,213.039088,104.762621,104.762621,1.0,500,1,0
440.0,-520.0,681.1755,310.2364,101.365023,101.365023,1.0,1.0,20.498318,208.238478,96.824403,96.824403,1.0,500,1,0
460.0,-520.0,694.2622,311.4965,98.794237,98.794237,1.0,1.0,21.099083,203.500051,100.177592,100.177592,1.0,500,1,0
480.0,-520.0,707.6722,312.7094,96.293841,96.293841,1.0,1.0,21.726699,198.823984,92.290584,92.290584,1.0,500,1,0
500.0,-520.0,721.3876,313.8767,93.864556,93.864556,1.0,1.0,22.381164,194.210469,96.426885,96.426885,1.0,500,1,0
520.0,-520.0,735.3911,315.0,91.507174,91.507174,1.0,1.0,23.062479,189.659719,89.943327,89.943327,1.0,500,1,0
540.0,-520.0,749.6666,316.0809,89.222477,89.222477,1.0,1.0,23.770644,185.171961,92.395758,92.395758,1.0,500,1,0
560.0,-520.0,764.1989,317.1211,87.011233,87.011233,1.0,1.0,24.505659,180.747444,88.602753,88.602753,1.0,500,1,0
580.0,-520.0,778.9737,318.1221,84.87429,84.87429,1.0,1.0,25.267524,176.386438,84.217513,84.217513,1.0,500,1,0
600.0,-520.0,793.9773,319.0856,82.812421,82.812421,1.0,1.0,26.056238,172.089232,86.383493,86.383493,1.0,500,1,0
