audit_ok,clear_ratio,cleared,complete_proof,completion_kind,error,exit_per_source_s,exit_s,full_clear,index,last_clear_per_source_s,last_clear_s,n_clear_failure,n_clear_success,n_measure,n_rejected,n_sources,n_switch,policy,scenario,seed,split,status,t_clear_s,t_measure_s,t_switch_s,t_travel_s,tail_s,trace_file,travel_m,wall_s,wall_within_1200s
True,1.0,12,True,continuous_cell,,273.4148776513691,3280.9785318164295,True,35,246.55965498213254,2958.7158597855905,2,12,145,0,12,140,adaptive,random,2026094595,main,ok,66.0,725.0,140.0,2349.978531816428,322.262672030839,traces\main_random_035_2026094595_adaptive.json,11749.892659082141,1.0575795999993716,True
True,1.0,12,True,continuous_cell,,240.8597351546886,2890.3168218562632,True,35,228.08955188168696,2737.0746225802436,3,12,113,0,12,106,joint,random,2026094595,main,ok,69.0,565.0,106.0,2150.316821856263,153.24219927601962,traces\main_random_035_2026094595_joint.json,10751.584109281313,4.163077800001702,True
True,1.0,10,,field,,534.0078190268092,5340.078190268092,True,36,377.16484202534366,3771.6484202534366,0,10,210,0,10,204,field,random,2026094692,main,ok,50.0,1050.0,204.0,4036.0781902680887,1568.4297700146553,traces\main_random_036_2026094692_field.json,20180.390951340443,0.17596659999981057,True
True,1.0,10,,sweep,,392.77077498209064,3927.7077498209064,True,36,392.77077498209064,3927.7077498209064,0,10,130,0,10,129,sweep,random,2026094692,main,ok,50.0,650.0,129.0,3098.7077498209064,0.0,traces\main_random_036_2026094692_sweep.json,15493.538749104533,0.18379380000078527,True
True,1.0,10,True,tour,,393.6286218919514,3936.2862189195143,True,36,393.6286218919514,3936.2862189195143,2,10,180,0,10,177,tour,random,2026094692,main,ok,56.0,900.0,177.0,2803.2862189195152,0.0,traces\main_random_036_2026094692_tour.json,14016.431094597576,0.563941899999918,True
True,1.0,10,True,continuous_cell,,325.9022110823774,3259.022110823774,True,36,325.9022110823774,3259.022110823774,1,10,155,0,10,151,adaptive,random,2026094692,main,ok,53.0,775.0,151.0,2280.022110823774,0.0,traces\main_random_036_2026094692_adaptive.json,11400.110554118868,0.6454204999990907,True
True,1.0,10,True,continuous_cell,,298.54974375190034,2985.497437519003,True,36,280.1109820694132,2801.109820694132,3,10,148,0,10,141,joint,random,2026094692,main,ok,59.0,740.0,141.0,2045.4974375190031,184.3876168248712,traces\main_random_036_2026094692_joint.json,10227.487187595016,1.9411254999995435,True
True,1.0,11,,field,,477.09769737242755,5248.074671096703,True,37,452.54964171710895,4978.046058888199,0,11,192,0,11,184,field,random,2026094789,main,ok,55.0,960.0,184.0,4049.074671096704,270.02861220850446,traces\main_random_037_2026094789_field.json,20245.37335548352,0.1296411999992415,True
True,1.0,11,,sweep,,365.7390824805129,4023.1299072856414,True,37,364.64817338960376,4011.1299072856414,0,11,128,0,11,126,sweep,random,2026094789,main,ok,55.0,640.0,126.0,3202.129907285642,12.0,traces\main_random_037_2026094789_sweep.json,16010.64953642821,0.1748965999995562,True
True,1.0,11,True,tour,,390.42479956718677,4294.672795239055,True,37,390.42479956718677,4294.672795239055,9,11,209,0,11,207,tour,random,2026094789,main,ok,82.0,1045.0,207.0,2960.6727952390534,0.0,traces\main_random_037_2026094789_tour.json,14803.363976195267,0.7110462999989977,True
True,1.0,11,True,continuous_cell,,296.9367749926263,3266.304524918889,True,37,296.9367749926263,3266.304524918889,2,11,146,0,11,140,adaptive,random,2026094789,main,ok,61.0,730.0,140.0,2335.3045249188885,0.0,traces\main_random_037_2026094789_adaptive.json,11676.522624594443,0.8574981999990996,True
True,1.0,11,True,continuous_cell,,285.1517739102117,3136.669513012329,True,37,280.24268300112084,3082.669513012329,3,11,138,0,11,130,joint,random,2026094789,main,ok,64.0,690.0,130.0,2252.6695130123285,54.0,traces\main_random_037_2026094789_joint.json,11263.347565061642,2.455986999999368,True
True,1.0,13,,field,,423.86515967909185,5510.247075828194,True,38,331.8087509733448,4313.513762653482,1,13,184,0,13,172,field,random,2026094886,main,ok,68.0,920.0,172.0,4350.247075828192,1196.7333131747118,traces\main_random_038_2026094886_field.json,21751.23537914096,0.16450299999996787,True
True,1.0,13,,sweep,,339.99475257773,4419.93178351049,True,38,339.99475257773,4419.93178351049,0,13,122,0,13,117,sweep,random,2026094886,main,ok,65.0,610.0,117.0,3627.9317835104894,0.0,traces\main_random_038_2026094886_sweep.json,18139.658917552446,0.2170880000012403,True
True,1.0,13,True,tour,,326.51525331788224,4244.698293132469,True,38,326.51525331788224,4244.698293132469,17,13,176,0,13,173,tour,random,2026094886,main,ok,116.0,880.0,173.0,3075.698293132469,0.0,traces\main_random_038_2026094886_tour.json,15378.491465662346,0.6624200000005658,True
True,1.0,13,True,continuous_cell,,263.8737736764011,3430.3590577932137,True,38,263.8737736764011,3430.3590577932137,6,13,144,0,13,137,adaptive,random,2026094886,main,ok,83.0,720.0,137.0,2490.3590577932127,0.0,traces\main_random_038_2026094886_adaptive.json,12451.795288966065,1.1270071999988431,True
True,1.0,13,True,continuous_cell,,258.77501891020415,3364.075245832654,True,38,258.77501891020415,3364.075245832654,7,13,132,0,13,124,joint,random,2026094886,main,ok,86.0,660.0,124.0,2494.0752458326533,0.0,traces\main_random_038_2026094886_joint.json,12470.376229163267,2.7439212999997835,True
True,0.9333333333333333,14,,field,,412.069879563694,5768.9783138917155,False,39,249.56101440673834,3493.8542016943366,0,14,166,0,15,158,field,random,2026094983,main,ok,70.0,830.0,158.0,4710.97831389171,2275.124112197379,traces\main_random_039_2026094983_field.json,23554.89156945855,0.21940139999969688,True
True,1.0,15,,sweep,,301.9174541410688,4528.761812116032,True,39,301.9174541410688,4528.761812116032,0,15,108,0,15,105,sweep,random,2026094983,main,ok,75.0,540.0,105.0,3808.7618121160313,0.0,traces\main_random_039_2026094983_sweep.json,19043.809060580155,0.29918609999913315,True
True,1.0,15,True,tour,,288.706815596264,4330.60223394396,True,39,288.706815596264,4330.60223394396,9,15,158,0,15,157,tour,random,2026094983,main,ok,102.0,790.0,157.0,3281.6022339439596,0.0,traces\main_random_039_2026094983_tour.json,16408.011169719797,0.696284800000285,True
True,1.0,15,True,continuous_cell,,255.66120897971098,3834.918134695665,True,39,255.66120897971098,3834.918134695665,1,15,148,0,15,143,adaptive,random,2026094983,main,ok,78.0,740.0,143.0,2873.918134695665,0.0,traces\main_random_039_2026094983_adaptive.json,14369.590673478324,1.2831876999989618,True
True,1.0,15,True,continuous_cell,,215.40288856637113,3231.043328495567,True,39,200.55021884023515,3008.253282603527,5,15,113,0,15,107,joint,random,2026094983,main,ok,90.0,565.0,107.0,2469.0433284955666,222.79004589203987,traces\main_random_039_2026094983_joint.json,12345.216642477833,5.6148943999996845,True
True,1.0,11,,field,,468.6708181774198,5155.3789999516175,True,40,304.98862389883675,3354.874862887204,0,11,181,0,11,174,field,random,2026095080,main,ok,55.0,905.0,174.0,4021.378999951613,1800.5041370644135,traces\main_random_040_2026095080_field.json,20106.894999758064,0.1491628000003402,True
True,0.9090909090909091,10,,sweep,,423.21212966644055,4232.121296664405,False,40,394.28474616170615,3942.8474616170615,0,10,135,0,11,130,sweep,random,2026095080,main,ok,50.0,675.0,130.0,3377.121296664406,289.2738350473437,traces\main_random_040_2026095080_sweep.json,16885.60648332203,0.16991289999896253,True
True,1.0,11,True,tour,,356.9046114201646,3925.9507256218103,True,40,356.9046114201646,3925.9507256218103,2,11,166,0,11,165,tour,random,2026095080,main,ok,61.0,830.0,165.0,2869.9507256218103,0.0,traces\main_random_040_2026095080_tour.json,14349.75362810905,0.5278961000003619,True
True,1.0,11,True,continuous_cell,,289.7577146762545,3187.3348614387996,True,40,289.7577146762545,3187.3348614387996,1,11,173,0,11,168,adaptive,random,2026095080,main,ok,58.0,865.0,168.0,2096.3348614388005,0.0,traces\main_random_040_2026095080_adaptive.json,10481.674307194004,0.7777311999998346,True
True,1.0,11,True,continuous_cell,,271.0341415341203,2981.375556875323,True,40,242.04091980018464,2662.450117802031,2,11,134,0,11,127,joint,random,2026095080,main,ok,61.0,670.0,127.0,2123.3755568753236,318.9254390732922,traces\main_random_040_2026095080_joint.json,10616.877784376618,2.1326879000007466,True
True,1.0,12,,field,,463.9489336789681,5567.387204147617,True,41,352.8789497513455,4234.547397016146,0,12,203,0,12,196,field,random,2026095177,main,ok,60.0,1015.0,196.0,4296.387204147614,1332.8398071314714,traces\main_random_041_2026095177_field.json,21481.93602073807,0.17766180000035092,True
True,1.0,12,,sweep,,306.41859027135894,3677.0230832563075,True,41,306.41859027135894,3677.0230832563075,0,12,122,0,12,120,sweep,random,2026095177,main,ok,60.0,610.0,120.0,2887.023083256308,0.0,traces\main_random_041_2026095177_sweep.json,14435.11541628154,0.18773250000049302,True
True,1.0,12,True,tour,,271.11951747973467,3253.434209756816,True,41,271.11951747973467,3253.434209756816,4,12,160,0,12,158,tour,random,2026095177,main,ok,72.0,800.0,158.0,2223.434209756816,0.0,traces\main_random_041_2026095177_tour.json,11117.171048784081,0.5803309000002628,True
True,1.0,12,True,continuous_cell,,277.60653324148456,3331.278398897815,True,41,267.6122458491679,3211.3469501900145,2,12,170,0,12,166,adaptive,random,2026095177,main,ok,66.0,850.0,166.0,2249.2783988978154,119.93144870780043,traces\main_random_041_2026095177_adaptive.json,11246.391994489077,0.9048275000004651,True
True,1.0,12,True,continuous_cell,,238.29448152157963,2859.5337782589554,True,41,231.67473531954985,2780.096823834598,5,12,131,0,12,125,joint,random,2026095177,main,ok,75.0,655.0,125.0,2004.5337782589552,79.43695442435728,traces\main_random_041_2026095177_joint.json,10022.668891294776,2.199027800001204,True
True,1.0,13,,field,,393.8798325317926,5120.4378229133035,True,42,283.6847151539501,3687.901297001351,0,13,183,0,13,179,field,random,2026095274,main,ok,65.0,915.0,179.0,3961.437822913301,1432.5365259119526,traces\main_random_042_2026095274_field.json,19807.189114566503,0.17598870000074385,True
True,1.0,13,,sweep,,321.56063492168624,4180.288253981921,True,42,321.56063492168624,4180.288253981921,2,13,141,0,13,137,sweep,random,2026095274,main,ok,71.0,705.0,137.0,3267.2882539819216,0.0,traces\main_random_042_2026095274_sweep.json,16336.441269909608,0.28247169999849575,True
True,1.0,13,True,tour,,279.0121903045197,3627.158473958756,True,42,256.69425701423864,3337.025341185102,9,13,176,0,13,175,tour,random,2026095274,main,ok,92.0,880.0,175.0,2480.1584739587556,290.13313277365387,traces\main_random_042_2026095274_tour.json,12400.792369793779,0.6042923000004521,True
True,1.0,13,True,continuous_cell,,237.2948023159653,3084.832430107549,True,42,237.2948023159653,3084.832430107549,1,13,134,0,13,132,adaptive,random,2026095274,main,ok,68.0,670.0,132.0,2214.832430107548,0.0,traces\main_random_042_2026095274_adaptive.json,11074.16215053774,1.0574192000003677,True
True,1.0,13,True,continuous_cell,,221.69752492082506,2882.067823970726,True,42,221.69752492082506,2882.067823970726,3,13,115,0,13,109,joint,random,2026095274,main,ok,74.0,575.0,109.0,2124.067823970726,0.0,traces\main_random_042_2026095274_joint.json,10620.33911985363,3.3232198000005155,True
True,0.9090909090909091,10,,field,,496.14289467040055,4961.428946704005,False,43,229.71971003285117,2297.1971003285116,0,10,179,0,11,174,field,random,2026095371,main,ok,50.0,895.0,174.0,3842.4289467040035,2664.2318463754937,traces\main_random_043_2026095371_field.json,19212.144733520017,0.19436470000073314,True
True,1.0,11,,sweep,,316.14217940582444,3477.563973464069,True,43,316.14217940582444,3477.563973464069,0,11,120,0,11,117,sweep,random,2026095371,main,ok,55.0,600.0,117.0,2705.563973464069,0.0,traces\main_random_043_2026095371_sweep.json,13527.819867320346,0.19744449999961944,True
True,1.0,11,True,tour,,296.2607687801548,3258.868456581703,True,43,282.8262072055443,3111.088279260987,3,11,151,0,11,149,tour,random,2026095371,main,ok,64.0,755.0,149.0,2290.868456581704,147.78017732071612,traces\main_random_043_2026095371_tour.json,11454.34228290852,0.45975689999977476,True
True,1.0,11,True,continuous_cell,,260.338309105582,2863.7214001614025,True,43,197.89329736606223,2176.8262710266845,0,11,157,0,11,151,adaptive,random,2026095371,main,ok,55.0,785.0,151.0,1872.7214001614034,686.895129134718,traces\main_random_043_2026095371_adaptive.json,9363.607000807016,0.8488111000006029,True
True,1.0,11,True,continuous_cell,,231.26782713367075,2543.9460984703783,True,43,173.3638638155066,1907.0025019705724,1,11,122,0,11,118,joint,random,2026095371,main,ok,58.0,610.0,118.0,1757.9460984703787,636.9435964998058,traces\main_random_043_2026095371_joint.json,8789.730492351893,4.3180140999993455,True
True,1.0,12,,field,,424.19155172248,5090.298620669761,True,44,354.2888061218392,4251.46567346207,0,12,174,0,12,160,field,random,2026095468,main,ok,60.0,870.0,160.0,4000.298620669757,838.8329472076903,traces\main_random_044_2026095468_field.json,20001.493103348785,0.16401870000117924,True
True,1.0,12,,sweep,,316.5205435296729,3798.246522356075,True,44,316.5205435296729,3798.246522356075,0,12,143,0,12,141,sweep,random,2026095468,main,ok,60.0,715.0,141.0,2882.2465223560735,0.0,traces\main_random_044_2026095468_sweep.json,14411.232611780368,0.2067987999998877,True
True,1.0,12,True,tour,,340.9194079341547,4091.0328952098566,True,44,340.9194079341547,4091.0328952098566,10,12,179,0,12,178,tour,random,2026095468,main,ok,90.0,895.0,178.0,2928.032895209857,0.0,traces\main_random_044_2026095468_tour.json,14640.164476049285,0.592224800000622,True
True,1.0,12,True,continuous_cell,,286.42453813631687,3437.0944576358024,True,44,242.729568634178,2912.754823610136,0,12,183,0,12,181,adaptive,random,2026095468,main,ok,60.0,915.0,181.0,2281.094457635803,524.3396340256663,traces\main_random_044_2026095468_adaptive.json,11405.472288179015,1.0123460000013438,True
True,1.0,12,True,continuous_cell,,246.47081419437438,2957.6497703324926,True,44,208.74280027253906,2504.9136032704687,2,12,130,0,12,125,joint,random,2026095468,main,ok,66.0,650.0,125.0,2116.649770332492,452.7361670620239,traces\main_random_044_2026095468_joint.json,10583.248851662462,3.093489299999419,True
True,1.0,10,,field,,541.9161905487942,5419.161905487943,True,45,380.25642606480284,3802.5642606480283,1,10,204,0,10,198,field,random,2026095565,main,ok,53.0,1020.0,198.0,4148.161905487939,1616.5976448399147,traces\main_random_045_2026095565_field.json,20740.8095274397,0.17123829999945883,True
True,1.0,10,,sweep,,399.5670740537747,3995.6707405377474,True,45,399.5670740537747,3995.6707405377474,0,10,128,0,10,123,sweep,random,2026095565,main,ok,50.0,640.0,123.0,3182.670740537748,0.0,traces\main_random_045_2026095565_sweep.json,15913.353702688739,0.1534575000005134,True
True,1.0,10,True,tour,,512.296461102083,5122.96461102083,True,45,512.296461102083,5122.96461102083,14,10,218,0,10,215,tour,random,2026095565,main,ok,92.0,1090.0,215.0,3725.9646110208278,0.0,traces\main_random_045_2026095565_tour.json,18629.823055104138,1.3983720999985962,True
True,1.0,10,True,continuous_cell,,339.7712052973501,3397.712052973501,True,45,339.7712052973501,3397.712052973501,0,10,169,0,10,166,adaptive,random,2026095565,main,ok,50.0,845.0,166.0,2336.712052973501,0.0,traces\main_random_045_2026095565_adaptive.json,11683.560264867505,0.678508500001044,True
True,1.0,10,True,continuous_cell,,304.9328288472922,3049.3282884729224,True,45,289.17120275418614,2891.7120275418615,3,10,155,0,10,148,joint,random,2026095565,main,ok,59.0,775.0,148.0,2067.328288472922,157.61626093106088,traces\main_random_045_2026095565_joint.json,10336.64144236461,1.9661107000010816,True
True,1.0,15,,field,,390.7904661169392,5861.856991754088,True,46,347.54822824397473,5213.223423659621,0,15,174,0,15,155,field,random,2026095662,main,ok,75.0,870.0,155.0,4761.856991754087,648.6335680944667,traces\main_random_046_2026095662_field.json,23809.284958770437,0.17026559999976598,True
True,1.0,15,,sweep,,299.9495129790336,4499.242694685504,True,46,299.9495129790336,4499.242694685504,0,15,132,0,15,130,sweep,random,2026095662,main,ok,75.0,660.0,130.0,3634.242694685504,0.0,traces\main_random_046_2026095662_sweep.json,18171.21347342752,0.23230639999928826,True
True,1.0,15,True,tour,,326.6612055178966,4899.918082768449,True,46,304.378114859328,4565.67172288992,12,15,213,0,15,210,tour,random,2026095662,main,ok,111.0,1065.0,210.0,3513.9180827684477,334.2463598785289,traces\main_random_046_2026095662_tour.json,17569.590413842237,0.871167900000728,True
True,1.0,15,True,continuous_cell,,237.13626406296441,3557.043960944466,True,46,237.13626406296441,3557.043960944466,2,15,157,0,15,152,adaptive,random,2026095662,main,ok,81.0,785.0,152.0,2539.043960944465,0.0,traces\main_random_046_2026095662_adaptive.json,12695.219804722326,1.1014767999986361,True
True,1.0,15,True,continuous_cell,,240.13189559398023,3601.9784339097037,True,46,226.77021787366206,3401.553268104931,4,15,139,0,15,129,joint,random,2026095662,main,ok,87.0,695.0,129.0,2690.978433909704,200.42516580477286,traces\main_random_046_2026095662_joint.json,13454.89216954852,2.190690100000211,True
True,1.0,13,,field,,389.0755009294567,5057.981512082937,True,47,295.8081294253558,3845.5056825296256,0,13,182,0,13,173,field,random,2026095759,main,ok,65.0,910.0,173.0,3909.9815120829326,1212.4758295533115,traces\main_random_047_2026095759_field.json,19549.907560414664,0.17835120000017923,True
True,1.0,13,,sweep,,377.87609213676296,4912.3891977779185,True,47,377.87609213676296,4912.3891977779185,0,13,137,0,13,129,sweep,random,2026095759,main,ok,65.0,685.0,129.0,4033.3891977779194,0.0,traces\main_random_047_2026095759_sweep.json,20166.945988889598,0.19282819999898493,True
True,1.0,13,True,tour,,321.6954631556355,4182.041021023261,True,47,321.6954631556355,4182.041021023261,7,13,175,0,13,173,tour,random,2026095759,main,ok,86.0,875.0,173.0,3048.0410210232626,0.0,traces\main_random_047_2026095759_tour.json,15240.205105116313,0.42015990000072634,True
True,1.0,13,True,continuous_cell,,256.7857966285557,3338.2153561712244,True,47,256.7857966285557,3338.2153561712244,0,13,137,0,13,130,adaptive,random,2026095759,main,ok,65.0,685.0,130.0,2458.215356171225,0.0,traces\main_random_047_2026095759_adaptive.json,12291.076780856123,0.7933811000002606,True
True,1.0,13,True,continuous_cell,,254.70757645239792,3311.198493881173,True,47,251.4768072216287,3269.198493881173,2,13,153,0,13,145,joint,random,2026095759,main,ok,71.0,765.0,145.0,2330.198493881172,42.0,traces\main_random_047_2026095759_joint.json,11650.99246940586,1.9965644999992946,True
True,1.0,13,,field,,476.2109493858797,6190.742342016436,True,48,333.75085595472444,4338.761127411418,5,13,180,0,13,168,field,random,2026095856,main,ok,80.0,900.0,168.0,5042.74234201643,1851.981214605018,traces\main_random_048_2026095856_field.json,25213.71171008215,0.19968499999959022,True
True,0.9230769230769231,12,,sweep,,315.67956373147257,3788.1547647776706,False,48,315.67956373147257,3788.1547647776706,0,12,101,0,13,99,sweep,random,2026095856,main,ok,60.0,505.0,99.0,3124.154764777671,0.0,traces\main_random_048_2026095856_sweep.json,15620.773823888356,0.19507340000018303,True
True,1.0,13,True,tour,,274.4217518978652,3567.482774672247,True,48,274.4217518978652,3567.482774672247,3,13,151,0,13,149,tour,random,2026095856,main,ok,74.0,755.0,149.0,2589.482774672248,0.0,traces\main_random_048_2026095856_tour.json,12947.41387336124,0.5323722000011912,True
True,1.0,13,True,continuous_cell,,276.9851192966679,3600.806550856683,True,48,276.9851192966679,3600.806550856683,1,13,163,0,13,157,adaptive,random,2026095856,main,ok,68.0,815.0,157.0,2560.8065508566824,0.0,traces\main_random_048_2026095856_adaptive.json,12804.032754283411,0.870279800001299,True
True,1.0,13,True,continuous_cell,,222.57868456100897,2893.5228992931166,True,48,222.57868456100897,2893.5228992931166,4,13,116,0,13,111,joint,random,2026095856,main,ok,77.0,580.0,111.0,2125.522899293116,0.0,traces\main_random_048_2026095856_joint.json,10627.61449646558,2.46546490000037,True
True,1.0,15,,field,,374.72148562811526,5620.822284421729,True,49,296.2472493633122,4443.708740449683,0,15,178,0,15,171,field,random,2026095953,main,ok,75.0,890.0,171.0,4484.822284421723,1177.1135439720456,traces\main_random_049_2026095953_field.json,22424.111422108617,0.16555830000106653,True
True,1.0,15,,sweep,,286.3009475250017,4294.514212875025,True,49,286.3009475250017,4294.514212875025,0,15,116,0,15,114,sweep,random,2026095953,main,ok,75.0,580.0,114.0,3525.5142128750244,0.0,traces\main_random_049_2026095953_sweep.json,17627.571064375123,0.24850579999838374,True
True,1.0,15,True,tour,,252.8496612636406,3792.744918954609,True,49,252.8496612636406,3792.744918954609,6,15,184,0,15,183,tour,random,2026095953,main,ok,93.0,920.0,183.0,2596.7449189546087,0.0,traces\main_random_049_2026095953_tour.json,12983.724594773043,0.8085388999988936,True
True,1.0,15,True,continuous_cell,,222.42018711470726,3336.3028067206087,True,49,222.42018711470726,3336.3028067206087,1,15,137,0,15,130,adaptive,random,2026095953,main,ok,78.0,685.0,130.0,2443.302806720609,0.0,traces\main_random_049_2026095953_adaptive.json,12216.514033603045,1.2547073000005184,True
True,1.0,15,True,continuous_cell,,206.43717512847934,3096.55762692719,True,49,206.43717512847934,3096.55762692719,2,15,113,0,15,103,joint,random,2026095953,main,ok,81.0,565.0,103.0,2347.5576269271905,0.0,traces\main_random_049_2026095953_joint.json,11737.788134635952,2.397483900000225,True
True,1.0,12,,field,,398.8223979212402,4785.8687750548825,True,0,283.6148780617383,3403.3785367408595,0,12,195,0,12,189,field,annulus,2026191200,main,ok,60.0,975.0,189.0,3561.8687750548806,1382.490238314023,traces\main_annulus_000_2026191200_field.json,17809.343875274404,0.14729110000007495,True
True,1.0,12,,sweep,,355.9598800628355,4271.518560754026,True,0,355.9598800628355,4271.518560754026,0,12,170,0,12,169,sweep,annulus,2026191200,main,ok,60.0,850.0,169.0,3192.5185607540275,0.0,traces\main_annulus_000_2026191200_sweep.json,15962.592803770138,0.2243491000008362,True
True,1.0,12,True,tour,,359.0750662694386,4308.900795233263,True,0,336.9675588968628,4043.6107067623534,3,12,194,0,12,191,tour,annulus,2026191200,main,ok,69.0,970.0,191.0,3078.900795233262,265.2900884709097,traces\main_annulus_000_2026191200_tour.json,15394.503976166312,0.3908124999998108,True
True,1.0,12,True,continuous_cell,,320.9879143868019,3851.8549726416227,True,0,320.9879143868019,3851.8549726416227,0,12,188,0,12,181,adaptive,annulus,2026191200,main,ok,60.0,940.0,181.0,2670.854972641622,0.0,traces\main_annulus_000_2026191200_adaptive.json,13354.274863208111,0.8301392000012129,True
True,1.0,12,True,continuous_cell,,282.1308063961583,3385.5696767538993,True,0,270.3501439132942,3244.2017269595303,4,12,167,0,12,157,joint,annulus,2026191200,main,ok,72.0,835.0,157.0,2321.5696767538993,141.367949794369,traces\main_annulus_000_2026191200_joint.json,11607.848383769497,1.9732664999992267,True
True,1.0,12,,field,,432.8804495838186,5194.565395005823,True,1,294.4101958422146,3532.9223501065753,0,12,209,0,12,201,field,annulus,2026191297,main,ok,60.0,1045.0,201.0,3888.56539500582,1661.6430448992478,traces\main_annulus_001_2026191297_field.json,19442.8269750291,0.17174010000053386,True
True,0.9166666666666666,11,,sweep,,456.8334747558505,5025.168222314355,False,1,439.3872807108561,4833.260087819417,0,11,188,0,12,182,sweep,annulus,2026191297,main,ok,55.0,940.0,182.0,3848.168222314357,191.90813449493817,traces\main_annulus_001_2026191297_sweep.json,19240.841111571786,0.13715009999941685,True
True,1.0,12,True,tour,,376.4931210909777,4517.917453091733,True,1,376.4931210909777,4517.917453091733,5,12,219,0,12,217,tour,annulus,2026191297,main,ok,75.0,1095.0,217.0,3130.9174530917307,0.0,traces\main_annulus_001_2026191297_tour.json,15654.587265458653,0.6494289000002027,True
True,1.0,12,True,continuous_cell,,286.7166477729479,3440.599773275375,True,1,286.7166477729479,3440.599773275375,0,12,168,0,12,163,adaptive,annulus,2026191297,main,ok,60.0,840.0,163.0,2377.599773275375,0.0,traces\main_annulus_001_2026191297_adaptive.json,11887.998866376875,0.6041874000002281,True
True,1.0,12,True,continuous_cell,,290.22262906629607,3482.671548795553,True,1,290.22262906629607,3482.671548795553,3,12,176,0,12,167,joint,annulus,2026191297,main,ok,69.0,880.0,167.0,2366.671548795553,0.0,traces\main_annulus_001_2026191297_joint.json,11833.357743977765,1.7365374999990308,True
True,1.0,12,,field,,418.3930053207041,5020.716063848449,True,2,330.65384636607354,3967.8461563928827,0,12,208,0,12,193,field,annulus,2026191394,main,ok,60.0,1040.0,193.0,3727.7160638484447,1052.8699074555666,traces\main_annulus_002_2026191394_field.json,18638.580319242225,0.16615570000067237,True
True,1.0,12,,sweep,,370.5050293882141,4446.060352658569,True,2,370.5050293882141,4446.060352658569,0,12,169,0,12,162,sweep,annulus,2026191394,main,ok,60.0,845.0,162.0,3379.0603526585683,0.0,traces\main_annulus_002_2026191394_sweep.json,16895.301763292842,0.23224060000029567,True
True,1.0,12,True,tour,,396.69045695262383,4760.285483431486,True,2,396.69045695262383,4760.285483431486,8,12,204,0,12,201,tour,annulus,2026191394,main,ok,84.0,1020.0,201.0,3455.285483431485,0.0,traces\main_annulus_002_2026191394_tour.json,17276.427417157425,0.7349374999994325,True
True,1.0,12,True,continuous_cell,,275.6742469040777,3308.090962848932,True,2,275.6742469040777,3308.090962848932,1,12,167,0,12,162,adaptive,annulus,2026191394,main,ok,63.0,835.0,162.0,2248.090962848933,0.0,traces\main_annulus_002_2026191394_adaptive.json,11240.454814244666,0.965049700000236,True
True,1.0,12,True,continuous_cell,,268.5348737624186,3222.4184851490236,True,2,261.2905165658083,3135.4861987896993,2,12,147,0,12,134,joint,annulus,2026191394,main,ok,66.0,735.0,134.0,2287.4184851490236,86.93228635932428,traces\main_annulus_002_2026191394_joint.json,11437.092425745119,1.7622448000001896,True
True,1.0,12,,field,,422.66463367455054,5071.975604094607,True,3,287.4737621537436,3449.685145844923,0,12,210,0,12,203,field,annulus,2026191491,main,ok,60.0,1050.0,203.0,3758.9756040946036,1622.2904582496835,traces\main_annulus_003_2026191491_field.json,18794.878020473017,0.20821479999904113,True
True,1.0,12,,sweep,,322.73673892853304,3872.8408671423963,True,3,322.73673892853304,3872.8408671423963,0,12,169,0,12,168,sweep,annulus,2026191491,main,ok,60.0,845.0,168.0,2799.8408671423967,0.0,traces\main_annulus_003_2026191491_sweep.json,13999.204335711984,0.15507379999871773,True
True,1.0,12,True,tour,,352.65138684337745,4231.81664212053,True,3,325.69295825338924,3908.315499040671,14,12,234,0,12,233,tour,annulus,2026191491,main,ok,102.0,1170.0,233.0,2726.816642120527,323.5011430798586,traces\main_annulus_003_2026191491_tour.json,13634.083210602636,0.501268699999855,True
True,1.0,12,True,continuous_cell,,247.6569786497521,2971.883743797025,True,3,203.3607612417851,2440.329134901421,0,12,150,0,12,146,adaptive,annulus,2026191491,main,ok,60.0,750.0,146.0,2015.8837437970244,531.5546088956039,traces\main_annulus_003_2026191491_adaptive.json,10079.418718985122,0.6516835000002175,True
True,1.0,12,True,continuous_cell,,246.62902203156065,2959.5482643787277,True,3,199.2921046499799,2391.5052557997587,3,12,136,0,12,130,joint,annulus,2026191491,main,ok,69.0,680.0,130.0,2080.5482643787277,568.043008578969,traces\main_annulus_003_2026191491_joint.json,10402.741321893638,2.700517299999774,True
True,1.0,12,,field,,407.203752403471,4886.445028841652,True,4,286.80696533389084,3441.68358400669,0,12,198,0,12,188,field,annulus,2026191588,main,ok,60.0,990.0,188.0,3648.4450288416483,1444.7614448349618,traces\main_annulus_004_2026191588_field.json,18242.22514420824,0.18534830000135116,True
True,1.0,12,,sweep,,366.43007881040256,4397.1609457248305,True,4,366.43007881040256,4397.1609457248305,0,12,156,0,12,153,sweep,annulus,2026191588,main,ok,60.0,780.0,153.0,3404.1609457248314,0.0,traces\main_annulus_004_2026191588_sweep.json,17020.804728624156,0.21731759999966016,True
True,1.0,12,True,tour,,360.5948202979971,4327.137843575965,True,4,360.5948202979971,4327.137843575965,6,12,240,0,12,237,tour,annulus,2026191588,main,ok,78.0,1200.0,237.0,2812.1378435759657,0.0,traces\main_annulus_004_2026191588_tour.json,14060.689217879828,0.6491956999998365,True
